BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
3.314583	0.103165	0.486555	-0.395385	0.492836	0.017720	0.117500	0.000000	0.000000	-2.659972	0.004559	-2.866390	-0.024027	0.160023	-0.999173	0.000000	0.000000	-0.063818	0.579160	1.548104	-0.133970	0.052651	-0.073415	-0.034010	-0.086538
3.315625	0.103165	0.486555	0.214967	-0.010704	-0.089091	0.075538	0.414442	-0.049795	-2.659972	0.118999	0.747534	0.209692	-0.177276	-1.052578	0.237148	0.280512	0.165064	0.579160	-0.861179	0.347887	0.163441	-0.021535	0.000000	0.000000
3.316667	0.026871	0.257673	0.520142	-0.257439	-0.037364	-0.027459	0.071834	-0.494939	-2.240355	0.157146	-2.464843	0.207289	0.138274	-1.037320	0.000000	0.000000	0.050623	0.464719	-0.058084	-0.287379	0.156232	-0.018483	0.000000	0.000000
3.317708	-0.202010	0.105085	0.214967	-0.338005	0.224629	0.088890	-1.044951	-1.572362	-2.316649	0.118999	-0.055560	0.049073	-0.059275	-1.002224	0.000000	0.000000	0.279505	0.426572	0.343463	0.116572	0.026094	-0.038320	-0.075974	0.339401
3.318750	-0.202010	0.257673	1.130494	0.246101	-0.042399	0.020225	0.037505	0.217694	-2.392943	-0.071735	-0.055560	0.542946	0.032289	-1.031216	0.000000	0.000000	0.241358	0.312131	0.343463	-0.358075	0.120062	-0.016957	-0.349565	-1.042545
3.319792	-0.049423	0.410261	1.130494	0.074898	0.067769	0.157554	-0.059946	0.066252	-2.431090	-0.186176	0.345987	0.309227	0.270814	-1.031216	-0.782731	0.893755	0.241358	0.426572	-2.065820	-0.365285	0.023691	-0.006276	0.000000	0.000000
3.320833	0.026871	0.257673	-1.005737	-0.341362	-0.090770	0.125129	0.000000	0.000000	-2.507384	-0.186176	-2.464843	0.389537	0.025080	-1.073941	0.000000	0.000000	0.012476	0.312131	1.949651	0.445019	0.105643	0.001353	-0.054185	0.228256
3.321875	-0.049423	0.410261	1.435670	0.158821	0.227986	0.035484	-0.158801	0.110625	-2.583678	-0.186176	-0.858655	0.068299	-0.076098	-1.046475	0.000000	0.000000	-0.101965	0.159543	0.343463	-0.027224	-0.190681	-0.030690	0.555172	-0.079265
3.322917	0.179459	0.181379	-1.005737	-0.003990	0.019399	0.111778	0.000000	0.000000	-2.698119	-0.338764	-0.457108	0.479459	0.061249	-0.980862	0.000000	0.000000	-0.025671	0.045102	0.343463	0.301223	-0.089503	-0.001698	0.260590	0.877019
3.323958	0.255753	0.257673	0.825318	0.162178	0.021077	0.062187	-0.025538	0.196503	-2.888854	-0.453205	-2.063296	0.165431	0.241975	-0.993069	0.000000	0.000000	0.088770	0.121396	-0.058085	0.055488	-0.226850	-0.052052	0.000000	0.000000
3.325000	-0.049423	0.562848	0.214967	-0.515923	0.121175	0.130851	-0.563692	-2.400014	-2.965148	-0.643940	-2.464843	0.097138	-0.292873	-1.058682	0.000000	0.000000	0.012476	0.197690	0.745010	0.050682	-0.038914	-0.018483	0.052233	0.068028
3.326042	0.103165	0.257673	0.214967	0.330025	0.231343	0.104149	-1.076183	1.535236	-2.850707	-0.529499	-2.464843	-0.070690	-0.189292	-1.052578	0.000000	0.000000	-0.063818	0.121396	-0.459632	-0.185440	0.100836	-0.052052	0.000000	0.000000
3.327083	-0.125716	0.562849	-0.700561	0.407234	0.066091	0.125129	0.000000	0.000000	-2.965148	-0.529499	-2.866390	0.330857	0.044426	-1.048001	0.000000	0.000000	-0.063818	0.235837	0.745010	0.369516	-0.140092	-0.026113	0.188041	0.495988
3.328125	-0.125716	0.562848	0.825318	-0.515923	0.333119	0.136573	-0.403626	-0.625120	-2.659972	-0.567646	-1.661749	0.574188	-0.080905	-1.031216	0.000000	0.000000	-0.101965	0.121396	-1.262726	-0.346059	0.291176	-0.032216	0.000000	0.000000
3.329167	0.026871	0.486555	-1.616088	0.157142	-0.090770	0.138481	0.000000	0.000000	-2.698119	-0.720234	-2.063296	-0.299602	0.157620	-1.057156	0.000000	0.000000	-0.140112	0.197690	4.358933	-0.190247	-0.096713	-0.018483	0.022187	-0.043645
3.330208	-0.354598	0.715436	-0.700561	0.403877	0.167867	0.035484	0.000000	0.000000	-2.583678	-0.643940	-2.464843	-0.063481	-0.172470	-1.031216	0.000000	0.000000	-0.101965	0.159543	1.146557	-0.027224	0.194804	-0.039845	-0.169904	-0.023745
3.331250	0.026871	0.486555	0.214967	-0.010704	-0.304393	0.127037	1.416000	-0.049795	-2.659972	-0.682087	-0.858655	0.099541	0.304580	-1.063260	0.000000	0.000000	-0.140112	0.350278	0.745010	0.041069	-0.048527	-0.055104	0.065136	0.055125
3.332292	-0.202010	0.333967	0.520142	0.076576	-0.042399	0.144203	0.081515	0.147221	-2.659972	-0.682087	-5.275673	0.340470	0.063652	-1.038846	0.000000	0.000000	-0.292700	0.464719	0.745010	-0.126760	0.134602	-0.010854	-0.180672	-0.170145
3.333333	0.103165	0.257673	0.214967	0.665718	0.017720	0.157554	-0.082433	3.096843	-2.774413	-0.529499	-3.267937	0.250547	-0.088115	-1.022061	0.000000	0.000000	-0.101965	0.273984	1.548104	0.206494	-0.142495	-0.004750	0.092045	0.133385
3.334375	0.026871	0.028791	-0.090209	-0.084557	0.283071	-0.025551	0.000000	0.000000	-2.659972	-0.453205	-1.661749	0.085122	0.015467	-0.971707	0.000000	0.000000	0.012476	0.350278	1.548104	-0.119550	-0.038914	-0.045949	0.025137	-0.077224
3.335417	0.026871	0.105085	1.130494	-0.086235	0.176259	0.167091	-0.155913	-0.076281	-2.621825	-0.262470	-1.661749	0.394343	0.017870	-0.993069	0.000000	0.000000	0.088770	0.388425	0.745010	0.199284	-0.034108	-0.007802	0.045781	0.267492
3.336458	-0.049423	0.410261	-1.921264	-0.260796	0.174581	0.172813	0.000000	0.000000	-2.812560	-0.148029	-0.457108	0.628062	-0.042332	-1.008328	0.000000	0.000000	-0.025671	0.273984	1.548104	0.688351	0.055054	-0.016957	-0.035562	0.444641
3.337500	0.408341	0.486555	0.214967	-0.010704	0.024434	0.048835	-0.113665	-0.049795	-2.659972	-0.109882	-2.063296	-0.016817	-0.032719	-0.964077	0.000000	0.000000	0.203211	0.312131	1.949651	-0.197456	-0.171455	-0.036794	0.087941	-0.101278
3.338542	0.255753	0.486555	0.214967	0.157142	0.021077	0.090797	-0.098049	0.731009	-2.545531	0.118999	-0.055560	-0.272165	0.022676	-0.980862	0.000000	0.000000	0.203211	0.388425	-0.861179	-0.121953	0.069473	-0.012380	0.000000	0.000000
3.339583	0.103165	0.181379	-2.531616	0.583473	-0.035685	0.064094	0.000000	0.000000	-2.469237	-0.109882	-0.457108	0.304421	-0.117074	-1.005276	0.000000	0.000000	0.088770	0.388425	2.351198	-0.121953	0.062264	-0.053578	-0.026482	-0.051869
3.340625	-0.049423	0.562849	1.435670	0.155464	0.014363	0.104149	-0.010005	0.108287	-2.545531	-0.071735	1.550628	0.221708	0.022676	-0.994595	-0.014624	0.142980	0.050623	0.502866	2.351198	-0.129163	-0.132882	-0.013905	0.056517	-0.054935
3.341667	0.332047	0.333967	0.520142	0.244423	-0.137462	0.085075	0.264277	0.469915	-2.316649	-0.186176	-1.260202	0.469846	-0.107461	-1.044949	0.000000	0.000000	0.050623	0.388425	2.351198	0.038665	-0.132882	-0.024587	0.056517	0.016445
3.342708	-0.049423	0.410261	2.046021	-0.009026	-0.199260	0.161369	0.097389	-0.004411	-2.469237	-0.109882	-0.457108	0.143802	-0.117074	-1.075467	0.000000	0.000000	0.012476	0.426572	1.146557	-0.204666	-0.087100	-0.030690	0.075966	-0.178505
3.343750	-0.202010	0.486555	0.214967	0.660683	-0.202617	0.106056	0.942549	3.073420	-2.507384	-0.071735	-0.858655	-0.099530	-0.456777	-1.005276	0.000000	0.000000	-0.063818	0.579160	0.343463	0.428196	0.389950	-0.030690	-1.135350	1.246704
3.344792	-0.125716	0.257673	-1.310912	-0.089592	-0.040721	0.125129	0.000000	0.000000	-2.469237	-0.224323	-3.669484	0.151012	0.075668	-0.991543	0.000000	0.000000	0.165064	0.312131	2.351198	-0.117147	-0.029301	-0.020009	0.012462	-0.049824
3.345833	-0.049423	0.486555	0.520142	-0.262474	0.174581	0.064094	-0.335640	-0.504620	-2.392943	-0.415058	-3.267937	0.243337	-0.256825	-1.038846	0.000000	0.000000	-0.101965	0.273984	0.343463	0.126185	0.002062	-0.074941	-0.006003	0.367390
3.346875	-0.278304	0.410261	1.740846	0.242744	0.169545	0.086982	-0.097392	0.139440	-2.850707	-0.415058	-1.661749	0.403956	-0.092921	-0.993069	0.000000	0.000000	0.050623	0.159543	0.343463	-0.348462	0.204417	-0.052052	-0.595166	-1.014556
3.347917	-0.354598	0.715436	0.825318	0.152107	-0.205974	0.077446	0.249569	0.184301	-2.774413	-0.338764	-0.055560	0.238531	-0.184486	-1.023587	0.000000	0.000000	-0.025671	0.159543	1.949651	-0.348462	-0.089503	-0.015431	0.045907	-0.178731
3.348958	-0.354598	0.333967	0.825318	-0.007347	-0.099162	0.148018	0.120150	-0.008902	-2.850707	-0.376911	-2.464843	-0.240922	-0.092921	-1.034268	0.000000	0.000000	0.165064	0.159543	1.548104	-0.428772	-0.125672	-0.026113	0.081178	-0.276966
3.350000	0.179459	0.562849	-1.310912	0.239387	-0.140819	0.029762	0.000000	0.000000	-2.736266	-0.605793	-0.457108	0.496282	-0.037526	-1.041897	0.000000	0.000000	-0.216406	0.159543	2.752745	-0.027224	-0.197891	-0.041371	0.071888	-0.009890
3.351042	-0.354598	0.105085	0.520142	0.081611	-0.045756	0.077446	0.087969	0.156902	-2.812560	-0.643940	-3.267937	-0.063481	0.102225	-1.028164	0.000000	0.000000	-0.101965	0.197690	1.548104	0.050682	-0.046124	-0.041371	0.029794	0.032738
3.352083	0.103165	0.486555	-1.005737	-0.178551	0.231343	0.064094	0.000000	0.000000	-2.812560	-0.643940	-1.661749	0.418376	0.005853	-1.031216	0.000000	0.000000	-0.178259	0.159543	1.949651	-0.027224	-0.002745	-0.052052	0.001408	-0.013964
3.353125	0.332047	0.715436	-1.005737	0.319954	0.022756	0.140388	0.000000	0.000000	-2.621825	-0.415058	-2.464843	0.082719	-0.174873	-1.044949	0.000000	0.000000	-0.140112	0.121396	1.949651	0.135798	-0.000342	-0.045949	0.000175	0.069652
3.354167	0.026871	0.333967	-2.226440	0.328346	-0.197581	0.031669	0.000000	0.000000	-2.621825	-0.453205	-1.661749	-0.075497	0.114241	-1.040371	0.000000	0.000000	0.050623	0.350278	1.548104	-0.440788	0.156232	-0.029164	-0.100918	-0.284728
3.355208	0.332047	0.410261	1.130494	-0.260796	-0.244273	0.071724	0.216076	-0.230692	-2.812560	-0.376911	-2.063296	0.160625	0.150410	-1.032742	0.000000	0.000000	0.012476	0.159543	0.745010	0.213704	-0.038914	-0.053578	0.052233	0.286847
3.356250	0.332047	0.715436	0.214967	0.152107	-0.190867	0.098426	0.887893	0.707585	-2.698119	-0.415058	-2.464843	-0.077900	0.013063	-1.038846	0.000000	0.000000	0.088770	0.312131	1.146557	-0.036837	0.110449	0.016612	-0.096331	-0.032129
3.357292	0.103165	0.791730	0.825318	-0.017418	-0.089091	0.022133	0.107948	-0.021105	-2.621825	-0.376911	-0.055560	0.401553	0.114241	-1.019009	0.000000	0.000000	-0.063818	0.464719	-2.065820	0.114168	0.293579	0.010509	0.000000	0.000000
3.358333	0.103165	0.410261	2.046021	-0.009026	0.017720	0.107963	-0.008661	-0.004411	-2.659972	-0.376911	-0.457108	-0.321232	0.160023	-0.993069	0.000000	0.000000	0.012476	0.426572	0.343463	-0.044047	-0.087100	-0.015431	0.253593	-0.128245
3.359375	0.103165	0.486555	1.435670	0.324989	0.017720	0.174720	-0.012343	0.226368	-2.659972	-0.033588	-0.457108	0.138995	-0.032719	-1.009854	0.000000	0.000000	0.088770	0.426572	1.548104	0.036262	0.062264	-0.015431	-0.040219	0.023424
3.360417	0.408341	0.410261	0.214967	-0.344719	0.344869	0.024040	-1.604290	-1.603594	-2.774413	-0.186176	-3.267937	0.389537	-0.184486	-0.999173	0.000000	0.000000	-0.025671	0.350278	2.752745	0.121378	0.103240	0.031871	-0.037504	0.044093
3.361458	-0.125716	0.333967	-1.921264	-0.091271	-0.147532	0.100334	0.000000	0.000000	-2.583678	-0.300617	-3.669484	0.477056	-0.124284	-0.956448	0.000000	0.000000	0.126917	0.159543	2.351198	-0.589390	0.064667	-0.027638	-0.027504	-0.250677
3.362500	0.103165	0.410261	-1.005737	0.158821	-0.195903	0.066002	0.000000	0.000000	-2.545531	-0.148029	-0.055560	0.226515	0.408162	-0.994595	0.000000	0.000000	0.012476	0.426572	0.745010	0.196881	0.250200	-0.000173	-0.335834	0.264266
3.363542	-0.049423	0.333967	-0.090209	0.244423	0.067769	0.090797	0.000000	0.000000	-2.545531	-0.071735	-0.858655	-0.099530	-0.073695	-0.988492	0.000000	0.000000	0.050623	0.388425	1.548104	0.038665	-0.229254	0.005931	0.148087	0.024976
3.364583	0.255753	0.486555	-1.005736	-0.682091	0.021077	0.052650	0.000000	0.000000	-2.392943	-0.262470	1.149081	0.153415	-0.208639	-1.005276	0.181570	0.133511	0.088770	0.502866	2.752745	-0.209473	-0.082293	-0.030690	0.029895	-0.076096
3.365625	-0.049423	0.333967	0.214967	-0.510887	-0.092448	0.079353	0.430058	-2.376589	-2.583678	-0.262470	-0.858655	0.073106	0.309387	-0.997647	0.000000	0.000000	0.165064	0.312131	0.745010	-0.277766	0.163441	0.004405	-0.219382	-0.372835
3.366667	0.408341	0.410261	-1.310912	0.410591	-0.028972	0.077446	0.000000	0.000000	-2.507384	-0.338764	-3.669484	0.318840	-0.023106	-1.022061	0.000000	0.000000	-0.140112	0.388425	1.949651	-0.362882	-0.193084	-0.053578	0.099035	-0.186126
3.367708	0.026871	0.486555	0.520142	0.241066	-0.037364	0.085075	0.071834	0.463461	-2.507384	-0.338764	-2.866390	-0.002397	0.073265	-0.985440	0.000000	0.000000	0.012476	0.426572	3.555839	0.277190	-0.183471	-0.045949	0.051597	0.077954
3.368750	0.026871	0.486555	-1.616088	0.324989	0.016042	0.031669	0.000000	0.000000	-2.507384	-0.338764	-1.260202	0.318840	-0.023106	-0.988492	0.000000	0.000000	-0.101965	0.579160	0.745010	-0.294589	0.146619	-0.035268	-0.196801	-0.395416
3.369792	0.179459	0.181379	-1.310912	-0.423607	-0.140819	0.016410	0.000000	0.000000	-2.507384	-0.262470	-2.063296	-0.167823	-0.023106	-1.025113	0.000000	0.000000	-0.101965	0.312131	1.548104	0.043472	-0.238867	-0.006276	0.154296	0.028081
3.370833	0.179459	0.562849	-1.005737	-0.180229	0.126210	0.098426	0.000000	0.000000	-2.621825	-0.224323	-2.063296	-0.009607	-0.030316	-1.037320	0.000000	0.000000	0.012476	0.426572	1.949651	-0.204666	-0.087100	0.005931	0.044675	-0.104976
3.371875	-0.049423	0.562849	-0.090209	-0.264153	0.174581	0.024040	0.000000	0.000000	-2.736266	-0.453205	-2.464843	0.406360	-0.085711	-0.990017	0.000000	0.000000	0.088770	0.273984	2.351198	-0.114744	-0.034108	-0.015431	0.014506	-0.048802
3.372917	-0.049423	0.562849	1.130494	-0.096306	0.067769	0.039299	-0.059946	-0.085189	-2.774413	-0.453205	-1.661749	-0.236116	0.008257	-1.022061	0.000000	0.000000	0.012476	0.426572	0.343463	-0.044047	0.394757	-0.027638	-1.149344	-0.128245
3.373958	0.332047	0.791730	1.130494	0.066505	-0.137462	0.100334	0.121594	0.058828	-2.736266	-0.453205	-2.063296	0.326050	-0.133897	-0.983914	0.000000	0.000000	0.050623	0.197690	-0.861179	-0.109937	-0.325625	-0.026113	0.000000	0.000000
3.375000	0.179459	0.715436	0.214967	-0.183586	0.126210	0.003059	-0.587116	-0.854023	-2.698119	-0.415058	0.345987	0.323647	0.061249	-1.002224	-0.177027	0.935432	-0.025671	0.197690	2.752745	-0.029628	0.006868	-0.029164	-0.002495	-0.010763
3.376042	-0.049423	0.639142	-0.090209	-0.097985	-0.359477	0.174720	0.000000	0.000000	-2.545531	-0.529499	-0.055560	0.250547	0.022676	-0.997647	0.000000	0.000000	-0.025671	0.197690	1.146557	-0.350865	-0.089503	-0.041371	0.078062	-0.306017
3.377083	0.026871	0.868024	-0.700561	-0.270867	0.069448	0.071724	0.000000	0.000000	-2.507384	-0.529499	-1.661749	0.732404	0.121451	-1.051053	0.000000	0.000000	-0.025671	0.350278	0.343463	0.442616	-0.089503	-0.013905	0.260590	1.288687
3.378125	-0.202010	0.333967	1.435670	-0.343041	0.011006	0.010688	-0.007666	-0.238941	-2.621825	-0.376911	-0.055560	0.401553	0.017870	-1.012906	0.000000	0.000000	-0.063818	0.350278	-0.861179	0.201688	0.438136	-0.000173	0.000000	0.000000
3.379167	0.179459	0.410261	0.520142	0.242744	0.286428	0.045021	-0.550671	0.466688	-2.698119	-0.262470	-2.866390	0.314034	-0.035122	-0.993069	0.000000	0.000000	-0.063818	0.197690	-0.861179	0.371919	-0.140092	-0.033742	0.000000	0.000000
3.380208	0.103165	0.562849	1.435670	-0.348076	0.338155	-0.059883	-0.235538	-0.242449	-2.583678	-0.300617	-2.464843	-0.245729	0.309387	-1.029690	0.000000	0.000000	-0.025671	0.197690	-0.861179	0.693157	0.055054	-0.023061	0.000000	0.000000
3.381250	-0.049423	0.486555	-0.700561	-0.094628	-0.359477	0.090797	0.000000	0.000000	-2.621825	-0.338764	-0.457108	-0.002397	-0.030316	-1.044949	0.000000	0.000000	-0.025671	0.350278	-0.459632	0.281997	-0.089503	-0.023061	0.000000	0.000000
3.382292	-0.049423	0.562849	-1.005737	-0.012383	-0.199260	0.024040	0.000000	0.000000	-2.698119	-0.376911	-1.260202	0.321244	0.157620	-1.009854	0.000000	0.000000	0.050623	0.235837	0.343463	0.128588	-0.084697	-0.036794	0.246596	0.374387
3.383333	0.332047	0.410261	-0.700561	0.410591	-0.030650	0.071724	0.000000	0.000000	-2.583678	-0.224323	-1.661749	0.231321	0.213016	-1.011380	0.000000	0.000000	0.088770	0.426572	-0.459632	0.116572	0.014078	-0.018483	0.000000	0.000000
3.384375	0.026871	0.257673	0.520142	-0.089592	-0.037364	0.045021	0.071834	-0.172245	-2.583678	-0.186176	-0.858655	0.389537	0.020273	-1.025113	0.000000	0.000000	0.241358	0.273984	-0.861179	0.367113	-0.120866	-0.018483	0.000000	0.000000
3.385417	0.103165	0.639142	-0.395385	0.153786	-0.302714	0.132759	0.000000	0.000000	-2.698119	-0.224323	-2.464843	0.552559	0.205806	-1.043423	0.000000	0.000000	0.088770	0.426572	2.752745	0.277190	-0.178665	0.015086	0.064904	0.100696
3.386458	0.026871	0.486555	0.214967	-0.010704	0.229665	0.031669	-1.068375	-0.049795	-2.621825	-0.338764	-2.866390	0.158222	-0.126687	-1.048001	0.000000	0.000000	-0.063818	0.388425	-0.459632	-0.362882	0.004465	-0.004750	0.000000	0.000000
3.387500	-0.125716	0.181379	0.520142	-0.087914	-0.147532	0.031669	0.283638	-0.169019	-2.621825	-0.109882	-1.260202	-0.338055	-0.030316	-0.990017	0.000000	0.000000	0.050623	0.541013	-0.058085	-0.131566	-0.132882	-0.052052	0.000000	0.000000
3.388542	-0.125716	0.257673	-0.090209	0.246101	0.066091	0.113685	0.000000	0.000000	-2.507384	-0.300617	-0.055560	0.236128	-0.071292	-0.996121	0.000000	0.000000	0.012476	0.464719	1.949651	0.274787	0.394757	-0.013905	-0.202476	0.140942
3.389583	0.255753	0.333967	-0.090209	0.244423	-0.352763	0.094612	0.000000	0.000000	-2.621825	-0.453205	-2.063296	0.326050	-0.126687	-1.025113	0.000000	0.000000	0.088770	0.388425	0.745010	0.359903	0.255006	-0.041371	-0.342286	0.483085
3.390625	-0.125716	0.333967	0.520142	-0.091271	-0.254344	-0.036995	0.488989	-0.175472	-2.469237	-0.491352	-2.063296	0.489072	-0.309817	-0.990017	0.000000	0.000000	0.050623	0.426572	0.343463	-0.204666	0.300789	-0.026113	-0.875754	-0.595890
3.391667	0.179459	0.639142	0.214967	-0.014061	-0.087413	0.157554	0.406634	-0.065411	-2.469237	-0.338764	-0.457107	0.318840	0.172040	-1.029690	0.000000	0.000000	0.088770	0.312131	0.745010	-0.438385	-0.034108	-0.023061	0.045781	-0.588428
3.392708	0.026871	0.333967	1.130494	-0.091271	0.176259	-0.036995	-0.155913	-0.080735	-2.621825	-0.453205	-0.457108	0.004812	-0.223058	-1.049527	0.000000	0.000000	-0.025671	0.235837	-0.459632	0.128588	-0.185874	-0.045949	0.000000	0.000000
3.393750	0.332047	0.562849	-0.090209	0.407234	0.076161	0.045021	0.000000	0.000000	-2.545531	-0.415058	-2.063296	0.163028	0.263605	-0.986966	0.000000	0.000000	-0.101965	0.197690	0.343463	0.452229	-0.190681	-0.032216	0.555172	1.316676
3.394792	0.332047	0.181379	0.825318	-0.003990	-0.190867	0.168998	0.231265	-0.004835	-2.545531	-0.338764	-0.457108	0.318840	-0.121881	-0.996121	0.000000	0.000000	0.165064	0.197690	-0.058085	0.371919	0.067070	-0.039845	0.000000	0.000000
3.395833	0.026871	0.333967	-0.700561	-0.091271	0.389882	0.127037	0.000000	0.000000	-2.736266	-0.376911	0.345987	0.321244	-0.423011	-0.993069	1.222622	0.928486	0.012476	0.312131	1.548104	-0.117147	0.153828	-0.056630	-0.099366	-0.075671
3.396875	0.179459	0.868024	-0.090209	0.232673	-0.034007	0.155647	0.000000	0.000000	-2.698119	-0.186176	-1.260202	-0.012010	0.157620	-1.029690	0.000000	0.000000	0.165064	0.312131	0.343463	-0.036837	-0.270229	-0.023061	0.786780	-0.107253
3.397917	-0.125716	0.410261	-0.700561	-0.260796	0.066091	0.045021	0.000000	0.000000	-2.621825	-0.491352	-2.063296	0.489072	-0.030316	-0.996121	0.000000	0.000000	-0.101965	0.235837	0.745010	0.208897	0.050247	0.005931	-0.067445	0.280395
3.398958	0.103165	0.868024	-1.310912	0.064827	-0.142497	0.161369	0.000000	0.000000	-2.698119	-0.415058	-1.260202	0.163028	0.061249	-1.026638	0.000000	0.000000	-0.063818	0.159543	-1.262726	-0.027224	0.197208	-0.038320	0.000000	0.000000
3.400000	0.026871	0.562849	0.825318	-0.180229	-0.197581	0.128944	0.239400	-0.218376	-2.545531	-0.262470	-1.661749	-0.087513	0.119048	-0.990017	0.000000	0.000000	-0.063818	0.197690	1.949651	0.130991	0.004465	-0.009328	-0.002290	0.067187
3.401042	0.103165	0.181379	-1.616088	-0.003990	-0.302714	0.163276	0.000000	0.000000	-2.621825	-0.338764	-0.457108	-0.323635	0.162427	-0.996121	0.000000	0.000000	0.012476	0.426572	1.548104	0.036262	-0.135285	-0.006276	0.087388	0.023424
3.402083	-0.049423	0.715436	0.520142	0.236030	-0.359477	0.176628	0.691113	0.453780	-2.507384	-0.415058	0.345987	0.323647	0.362379	-1.012906	-1.047379	0.935432	-0.140112	0.159543	2.752745	-0.027224	-0.000342	-0.029164	0.000124	-0.009890
3.403125	0.332047	0.486555	-0.090209	-0.094628	0.182973	0.058372	0.000000	0.000000	-2.431090	-0.338764	-0.858655	0.077912	0.029886	-1.022061	0.000000	0.000000	0.126917	0.273984	-0.459632	0.447422	-0.079890	-0.026113	0.000000	0.000000
3.404167	-0.202010	0.639142	-0.395385	-0.349755	0.011006	0.025947	0.000000	0.000000	-2.545531	-0.338764	-1.661749	-0.403944	-0.170066	-0.980862	0.000000	0.000000	-0.063818	0.350278	-1.262726	-0.199860	-0.188278	-0.015431	0.000000	0.000000
3.405208	0.332047	0.715436	0.520142	0.236030	-0.030650	0.102241	0.058926	0.453780	-2.392943	-0.338764	-0.457108	0.318840	-0.015896	-1.020535	0.000000	0.000000	-0.025671	0.350278	-0.459632	-0.199860	0.199611	-0.032216	0.000000	0.000000
3.406250	0.026871	0.410261	-0.700561	0.074898	-0.144175	0.155647	0.000000	0.000000	-2.545531	-0.262470	-2.063296	0.314034	-0.025509	-0.999173	0.000000	0.000000	0.050623	0.388425	2.351198	0.199284	0.348974	-0.036794	-0.148424	0.084759
3.407292	0.026871	0.105085	1.130494	-0.254082	0.176259	0.170906	-0.155913	-0.224753	-2.698119	-0.262470	-2.866390	0.314034	-0.035122	-0.959500	0.000000	0.000000	-0.063818	0.350278	1.548104	-0.119550	0.245393	-0.073415	-0.158512	-0.077224
3.408333	0.332047	0.486555	0.214967	-0.346398	0.236379	0.020225	-1.099607	-1.611402	-2.888854	-0.186176	-1.661749	0.068299	-0.191696	-0.970181	0.000000	0.000000	0.050623	0.579160	-0.058085	0.187268	-0.036511	-0.010854	0.000000	0.000000
3.409375	0.179459	0.715436	0.520142	0.236030	0.286428	-0.008385	-0.550671	0.453780	-2.736266	-0.415058	-0.457108	0.323647	0.155217	-1.034268	0.000000	0.000000	0.126917	0.541013	-0.861179	0.029052	-0.031704	-0.045949	0.000000	0.000000
3.410417	-0.125716	0.410261	-1.616088	-0.176872	0.226308	0.086982	0.000000	0.000000	-2.621825	-0.415058	-2.866390	-0.158210	0.066055	-1.002224	0.000000	0.000000	-0.063818	0.350278	0.343463	0.121378	0.100836	-0.033742	-0.293587	0.353395
3.411458	-0.278304	0.257673	-1.310912	0.078255	-0.150889	0.113685	0.000000	0.000000	-2.698119	-0.415058	-2.063296	0.484266	-0.035122	-0.974759	0.000000	0.000000	-0.063818	0.388425	0.745010	0.199284	0.149022	-0.013905	-0.200027	0.267492
3.412500	0.103165	0.486555	0.825318	-0.346398	0.017720	0.094612	-0.021471	-0.419714	-2.583678	-0.376911	0.747534	0.240934	-0.076098	-1.026638	0.101799	0.322305	-0.101965	0.464719	-0.459632	-0.046451	0.387547	-0.030690	0.000000	0.000000
3.413542	0.103165	0.562849	-0.700561	-0.096306	-0.142497	-0.029366	0.000000	0.000000	-2.507384	-0.605793	-2.866390	0.014425	0.169637	-0.986966	0.000000	0.000000	-0.025671	0.617307	1.949651	-0.056064	-0.185874	0.015086	0.095337	-0.028756
3.414583	0.026871	0.486555	0.825318	-0.682091	0.016042	-0.010292	-0.019437	-0.826458	-2.736266	-0.529499	-1.661749	0.250547	-0.085711	-1.041897	0.000000	0.000000	0.050623	0.388425	1.548104	-0.443191	0.059860	-0.039845	-0.038667	-0.286280
3.415625	-0.125716	0.791730	0.520142	-0.604882	-0.147532	0.168998	0.283638	-1.162915	-2.507384	-0.338764	-2.464843	-0.082707	-0.071292	-1.012906	0.000000	0.000000	0.126917	0.197690	0.745010	-0.109937	0.064667	-0.050527	-0.086800	-0.147565
3.416667	-0.049423	0.639142	0.520142	-0.097985	-0.359477	0.109871	0.691113	-0.188380	-2.774413	-0.453205	-1.661749	0.245741	0.008257	-1.003750	0.000000	0.000000	-0.140112	0.273984	-0.058085	-0.275362	0.336958	-0.033742	0.000000	0.000000
3.417708	0.255753	0.410261	0.825318	-0.009026	0.127889	0.107963	-0.154957	-0.010936	-2.659972	-0.338764	-2.464843	-0.243326	-0.080905	-1.031216	0.000000	0.000000	-0.063818	0.159543	-0.861179	-0.107534	0.245393	0.001353	0.000000	0.000000
