BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
3.347917	-0.281664	0.047023	-1.508605	-0.238553	0.172494	0.052506	0.000000	0.000000	-2.790247	-0.239919	-1.270303	0.351000	-0.228820	-1.107423	0.000000	0.000000	0.017514	0.786692	-0.626312	-0.107142	0.125356	-0.027619	0.000000	0.000000
3.348958	0.099806	0.123317	-1.203429	0.011538	-0.086142	0.102097	0.000000	0.000000	-2.713953	-0.354360	-1.270303	0.358210	-0.127642	-1.102846	0.000000	0.000000	0.055661	0.862986	1.782971	-0.272567	0.031388	-0.038301	-0.017604	-0.152873
3.350000	0.023512	0.199611	1.237977	0.009860	0.018991	0.063950	-0.015340	0.007964	-2.866541	-0.316213	-0.467209	0.195188	-0.040884	-1.089113	0.000000	0.000000	-0.135073	0.786692	0.176783	-0.267761	0.308485	-0.042878	-1.744999	-1.514634
3.351042	0.023512	0.581081	0.322450	-0.082456	0.072397	0.065857	-0.224521	-0.255717	-2.637659	-0.163625	-2.073397	0.024956	-0.315578	-1.131838	0.000000	0.000000	-0.096926	0.939280	0.578330	0.124173	0.069960	-0.029145	-0.120970	0.214710
3.352083	0.099806	0.199611	0.627626	0.009860	-0.192954	0.046784	0.307434	0.015709	-2.828394	-0.354360	-1.671850	0.438519	-0.183038	-1.147096	0.000000	0.000000	0.055661	0.862986	1.381424	-0.031639	0.175945	0.001372	-0.127365	-0.022903
3.353125	-0.052782	0.428493	0.627626	0.004824	-0.089499	0.102097	0.142599	0.007686	-2.828394	-0.354360	-0.868756	0.117282	0.106076	-1.119631	0.000000	0.000000	0.017514	1.015574	0.176782	0.039057	0.221727	-0.052033	-1.254236	0.220934
3.354167	-0.129076	0.352199	0.017274	-0.161344	-0.197989	0.079209	11.461544	-9.340172	-2.828394	-0.316213	-1.270303	0.034569	0.154262	-1.099794	0.000000	0.000000	0.170102	0.939280	0.176783	-0.437993	-0.057774	-0.061189	0.326808	-2.477580
3.355208	-0.129076	0.428493	-1.203429	-0.498716	-0.197989	0.138337	0.000000	0.000000	-2.713953	-0.316213	-0.868756	0.114879	0.113286	-1.092165	0.000000	0.000000	-0.058779	0.862986	1.381424	0.289599	0.168735	-0.073396	-0.122146	0.209638
3.356250	-0.357958	0.123317	-2.424132	0.011538	-0.096213	0.155503	0.000000	0.000000	-2.752100	-0.392507	-1.671850	0.280304	0.207254	-1.115053	0.000000	0.000000	-0.058779	0.786692	0.979877	0.214096	-0.168565	-0.045930	0.172027	0.218492
3.357292	-0.205370	0.657375	1.848329	-0.168058	0.441202	0.115449	-0.238703	-0.090924	-2.561365	-0.392507	-2.073397	0.360613	0.074713	-1.140993	0.000000	0.000000	-0.020633	0.939280	0.979877	0.043864	0.026581	-0.004731	-0.027127	0.044765
3.358333	-0.129076	0.199611	-0.593077	0.345553	0.229257	-0.016159	0.000000	0.000000	-2.790247	-0.392507	-1.270303	0.039376	0.060294	-1.101320	0.000000	0.000000	0.055661	0.786692	-1.027859	-0.348070	-0.209541	-0.019990	0.000000	0.000000
3.359375	0.176100	0.275905	2.153505	-0.411436	0.182565	0.081116	-0.084776	-0.191054	-2.675806	-0.354360	-1.270303	-0.444884	0.163875	-1.110475	0.000000	0.000000	-0.135073	0.901133	-0.224765	-0.355280	0.260300	-0.026093	0.000000	0.000000
3.360417	-0.052782	0.504787	-0.287902	0.590609	0.070718	0.073487	0.000000	0.000000	-2.637659	-0.354360	-0.065662	0.117282	-0.171021	-1.112001	0.000000	0.000000	-0.287661	0.786692	-0.224765	0.133786	0.057944	-0.030671	0.000000	0.000000
3.361458	-0.052782	0.275905	1.237977	-0.159666	0.230936	-0.023788	-0.186543	-0.128973	-2.752100	-0.392507	-3.278038	-0.201553	0.014511	-1.142519	0.000000	0.000000	-0.173220	0.901133	1.381424	-0.194661	0.065154	-0.033723	-0.047164	-0.140913
3.362500	-0.357958	0.504787	0.017274	-0.164701	0.010599	0.088746	-0.613554	-9.534521	-2.790247	-0.354360	-1.270303	0.358210	-0.228820	-1.136415	0.000000	0.000000	-0.020633	0.786692	0.578330	-0.026833	0.363881	-0.056611	-0.629193	-0.046397
3.363542	-0.129076	0.581081	-0.593077	-0.166379	-0.091177	0.203187	0.000000	0.000000	-2.866541	-0.392507	-1.270303	0.360613	-0.040884	-1.125734	0.000000	0.000000	-0.020633	0.824839	0.979877	-0.109545	0.122952	-0.018464	-0.125477	-0.111795
3.364583	-0.052782	0.809963	-1.203429	-0.003568	0.017313	0.073487	0.000000	0.000000	-2.790247	-0.278066	-4.482680	-0.128453	0.060294	-1.102846	0.000000	0.000000	-0.173220	0.710398	2.586065	0.540140	-0.175775	-0.035249	0.067970	0.208866
3.365625	-0.052782	0.275905	0.322450	-0.243589	-0.036093	0.033433	0.111934	-0.755432	-2.752100	-0.316213	-2.474944	0.596735	0.207254	-1.133363	0.000000	0.000000	0.017514	0.710398	1.381424	0.138593	0.173541	-0.012361	-0.125625	0.100326
3.366667	0.023512	0.199611	-0.898253	0.261630	-0.248038	0.121171	0.000000	0.000000	-2.752100	-0.392507	-1.270303	0.681851	-0.226417	-1.127260	0.000000	0.000000	-0.020633	0.634104	2.586065	0.384328	-0.262533	0.013579	0.101518	0.148615
3.367708	0.023512	0.504787	0.017274	0.003146	-0.301444	0.025803	17.450510	0.182106	-2.790247	-0.316213	-2.474944	0.436116	-0.373377	-1.110475	0.000000	0.000000	0.017514	0.710398	-1.027859	0.138593	0.173541	-0.042878	0.000000	0.000000
3.368750	-0.052782	0.352199	-1.813780	0.174349	-0.196311	0.020081	0.000000	0.000000	-2.637659	-0.316213	-0.868756	-0.045740	-0.074650	-1.131838	0.000000	0.000000	-0.173220	0.824839	1.381424	0.131383	0.257896	-0.000154	-0.186689	0.095107
3.369792	-0.434251	0.352199	-0.593077	-0.161344	0.008920	0.014359	0.000000	0.000000	-2.713953	-0.430654	-2.474944	-0.199149	0.113286	-1.112001	0.000000	0.000000	-0.096926	0.862986	2.184518	-0.513496	0.069960	-0.029145	-0.032025	-0.235061
3.370833	-0.357958	0.199611	-1.508605	0.093783	0.064004	0.031525	0.000000	0.000000	-2.637659	-0.430654	-0.868756	0.603945	0.118093	-1.112001	0.000000	0.000000	0.017514	0.901133	1.381424	-0.515899	0.077170	-0.010835	-0.055863	-0.373454
3.371875	-0.205370	0.504787	0.017274	0.170992	-0.199667	-0.048583	11.558711	9.898718	-2.752100	-0.545094	-0.065662	0.129298	0.207254	-1.112001	0.000000	0.000000	-0.096926	1.015574	1.381424	-0.362490	-0.026411	-0.023042	0.019119	-0.262403
3.372917	-0.129076	-0.105564	-0.898253	-0.403043	-0.358206	0.052506	0.000000	0.000000	-2.980982	-0.506948	-0.868756	0.287514	0.289206	-1.119631	0.000000	0.000000	-0.173220	0.977427	2.987612	-0.520705	-0.031218	-0.033723	0.010449	-0.174288
3.373958	-0.052782	0.352199	2.153505	-0.077421	-0.142905	0.115449	0.066359	-0.035951	-2.904688	-0.468801	-2.073397	-0.437674	0.149455	-1.084535	0.000000	0.000000	-0.173220	0.939280	3.389159	0.204483	0.016968	-0.010835	-0.005007	0.060334
3.375000	-0.129076	0.504787	-0.593077	0.003146	0.015634	0.041062	0.000000	0.000000	-2.866541	-0.468801	-3.278038	0.124492	-0.089070	-1.095216	0.000000	0.000000	-0.058779	0.862986	1.782971	-0.433186	-0.168565	-0.030671	0.094541	-0.242958
3.376042	-0.281664	0.504787	0.322450	0.254916	-0.147940	0.052506	0.458800	0.790559	-2.637659	-0.316213	-0.868756	-0.045740	-0.074650	-1.134889	0.000000	0.000000	-0.135073	0.824839	1.381424	-0.029236	0.163928	0.013579	-0.118666	-0.021164
3.377083	-0.129076	0.123317	-0.287902	-0.072385	-0.037772	0.107819	0.000000	0.000000	-2.637659	-0.239919	-1.671850	0.110072	0.021721	-1.089113	0.000000	0.000000	-0.020633	0.748545	1.381424	0.136189	-0.021605	-0.033723	0.015639	0.098586
3.378125	0.176100	0.428493	-1.203429	0.004824	0.022348	0.081116	0.000000	0.000000	-2.675806	-0.163625	-0.868756	-0.215972	0.115689	-1.121156	0.000000	0.000000	-0.173220	0.939280	0.979877	-0.598612	0.016968	-0.029145	-0.017317	-0.610905
3.379167	0.252394	0.199611	-0.287902	0.261630	-0.029379	0.104004	0.000000	0.000000	-2.752100	-0.201772	-0.065662	0.107669	-0.081860	-1.119631	0.000000	0.000000	-0.058779	0.710398	0.979877	0.540140	0.313292	-0.045930	-0.319726	0.551232
3.380208	0.023512	0.199611	0.322450	0.093783	-0.034415	-0.027603	0.106729	0.290845	-2.599512	-0.201772	0.335885	-0.133260	-0.120432	-1.079958	0.358552	-0.396741	-0.058779	0.901133	-0.626312	-0.114352	-0.168565	-0.029145	0.000000	0.000000
3.381250	-0.434252	-0.029271	0.627626	0.854128	0.222543	-0.044769	-0.354579	1.360888	-2.675806	-0.316213	-1.671850	0.275497	0.115689	-1.066225	0.000000	0.000000	0.017514	1.015574	1.782971	-0.442799	-0.356501	-0.027619	0.199948	-0.248349
3.382292	-0.205370	0.123317	-0.898253	-0.072385	0.174173	-0.008529	0.000000	0.000000	-2.637659	-0.239919	-2.073397	0.029763	0.069907	-1.119631	0.000000	0.000000	0.093808	0.939280	2.184518	-0.197064	0.081977	-0.012361	-0.037526	-0.090210
3.383333	0.023512	0.199611	-0.898253	-0.241910	-0.034415	0.109726	0.000000	0.000000	-2.637659	-0.278066	-2.073397	0.192785	-0.026464	-1.163881	0.000000	0.000000	-0.173220	0.786692	2.586065	-0.107142	-0.079403	-0.001679	0.030704	-0.041431
3.384375	-0.357958	0.199611	-0.287902	-0.241910	-0.149619	0.020081	0.000000	0.000000	-2.637659	-0.201772	-2.474944	0.268288	0.118093	-1.127260	0.000000	0.000000	-0.020633	0.786692	0.979877	-0.428380	-0.069790	-0.029145	0.071223	-0.437177
3.385417	-0.129076	0.123317	-0.287902	-0.072385	0.069040	0.065857	0.000000	0.000000	-2.599512	-0.239919	-1.270303	0.351000	-0.120432	-1.093691	0.000000	0.000000	0.055661	1.015574	-0.224765	-0.201871	0.079573	-0.010835	0.000000	0.000000
3.386458	-0.129076	0.428493	-1.203429	0.004824	0.015634	-0.002807	0.000000	0.000000	-2.713953	-0.201772	-0.065662	0.268288	0.306029	-1.072328	0.000000	0.000000	0.093808	0.977427	-0.224765	0.121770	-0.014395	-0.013886	0.000000	0.000000
3.387500	-0.205370	0.581081	-0.898253	0.085391	0.280984	0.018174	0.000000	0.000000	-2.866541	-0.239919	-2.876491	0.190381	0.055487	-1.073854	0.000000	0.000000	-0.096926	0.824839	-1.027859	0.131383	0.262703	-0.000154	0.000000	0.000000
3.388542	-0.129076	0.504787	0.932802	-0.080778	0.069040	0.109727	-0.074013	-0.086597	-2.675806	-0.468801	-3.679585	0.044182	-0.028868	-1.096742	0.000000	0.000000	-0.096926	0.824839	0.176782	0.532930	-0.074597	-0.015412	0.421969	3.014609
3.389583	-0.129076	0.657375	0.627626	-0.168058	-0.091177	-0.000900	0.145274	-0.267768	-2.713953	-0.239919	-1.671850	-0.050547	0.113286	-1.137941	0.000000	0.000000	0.170102	0.748545	1.782971	-0.104739	0.038597	-0.047456	-0.021648	-0.058744
3.390625	-0.281664	0.428493	-1.203429	0.004824	-0.201346	0.001008	0.000000	0.000000	-2.408777	-0.392507	-2.073397	0.039376	-0.108416	-1.119631	0.000000	0.000000	0.131955	0.710398	0.979877	-0.102336	-0.060177	-0.029145	0.061413	-0.104437
3.391667	-0.510545	0.504787	-0.287902	-0.080778	-0.046164	0.161225	0.000000	0.000000	-2.561365	-0.354360	-3.278038	0.277901	-0.069844	-1.105898	0.000000	0.000000	0.055661	0.634104	1.381424	0.143399	0.079573	-0.071870	-0.057602	0.103805
3.392708	-0.357958	0.199611	-2.424132	0.177706	-0.096213	0.115449	0.000000	0.000000	-2.752100	-0.392507	-3.278038	-0.040934	-0.178231	-1.102846	0.000000	0.000000	-0.096926	0.634104	-0.626312	-0.418767	0.118146	-0.026093	0.000000	0.000000
3.393750	-0.052782	0.275905	0.322450	0.427798	0.070718	0.117356	-0.219315	1.326711	-3.057276	-0.850270	-3.278038	0.309143	-0.293829	-1.121156	0.000000	0.000000	-0.249514	0.595957	0.979877	0.386731	0.301275	-0.036775	-0.307463	0.394673
3.394792	-0.129076	0.123317	-0.593077	0.179385	0.336069	0.012452	0.000000	0.000000	-2.790247	-0.773976	-1.671850	-0.016901	0.012108	-1.116579	0.000000	0.000000	-0.287661	0.862986	1.381424	-0.513496	0.154315	-0.039826	-0.111707	-0.371715
3.395833	0.252394	0.123317	-0.593077	-0.156309	0.024026	0.060135	0.000000	0.000000	-2.828394	-0.545094	-3.679586	0.048989	0.154262	-1.108949	0.000000	0.000000	-0.249514	0.748545	1.381424	-0.185048	0.156719	-0.006257	-0.113447	-0.133955
3.396875	-0.281664	0.047023	-1.508605	0.097140	-0.041129	0.052506	0.000000	0.000000	-2.752100	-0.506948	-3.278038	0.287514	-0.178231	-1.104372	0.000000	0.000000	-0.135073	1.091868	-1.429406	0.194870	0.115743	-0.000154	0.000000	0.000000
3.397917	-0.052782	0.199611	0.322450	0.429476	0.070718	0.046784	-0.219315	1.331916	-2.866541	-0.354360	-1.270303	-0.123647	-0.040884	-1.105898	0.000000	0.000000	-0.173220	0.901133	-1.027859	0.126576	0.161525	-0.033723	0.000000	0.000000
3.398958	0.023512	0.199611	0.322450	0.093783	0.072397	0.052506	-0.224521	0.290845	-2.790247	-0.506948	-2.474944	0.126895	-0.180634	-1.139467	0.000000	0.000000	-0.211367	0.901133	2.184518	-0.355280	-0.129992	-0.032197	0.059506	-0.162635
3.400000	-0.052782	0.047023	-1.508605	0.097140	-0.036093	0.184113	0.000000	0.000000	-2.675806	-0.163625	0.737433	-0.055353	-0.173425	-1.108949	0.235174	-0.075062	-0.020633	0.862986	0.176782	-0.272567	0.219324	-0.029145	-1.240642	-1.541824
3.401042	-0.205370	0.275905	0.017274	0.511721	0.227579	0.128800	-13.174458	29.623386	-2.485071	-0.278066	0.335885	-0.128453	-0.209594	-1.096742	0.624004	-0.382431	-0.020633	0.862986	1.782971	0.209289	0.315695	-0.029145	-0.177061	0.117382
3.402083	-0.129076	0.504787	0.627626	-0.164701	0.015634	0.136429	-0.024910	-0.262419	-2.675806	-0.239919	-1.270303	0.029763	0.067504	-1.118105	0.000000	0.000000	0.055661	0.748545	0.979877	-0.265358	0.031388	-0.055085	-0.032032	-0.270807
3.403125	-0.052782	0.428493	1.237977	-0.163022	-0.303122	0.033433	0.244853	-0.131685	-2.523218	-0.239919	1.540527	0.110072	-0.067440	-1.078432	0.043777	0.071451	0.055661	0.824839	0.979877	0.693549	0.224130	0.002898	-0.228733	0.707792
3.404167	-0.281664	0.504787	0.322450	-0.080778	0.065683	0.083024	-0.203699	-0.250512	-2.752100	-0.125478	-1.671850	0.263481	-0.274602	-1.107423	0.000000	0.000000	-0.211367	0.634104	-0.224765	-0.017220	0.255493	-0.027619	0.000000	0.000000
3.405208	-0.129076	0.352199	1.237977	-0.161344	0.015634	0.083024	-0.012629	-0.130329	-2.599512	-0.201772	-1.671850	-0.052950	0.024125	-1.043337	0.000000	0.000000	0.093808	0.786692	2.184518	0.133786	0.371090	-0.021516	-0.169873	0.061243
3.406250	-0.129076	0.275905	0.932802	0.092104	-0.251395	0.123078	0.269505	0.098740	-2.675806	0.027110	-2.073397	0.173559	0.163875	-1.098268	0.000000	0.000000	-0.020633	1.015574	0.176783	-0.282180	-0.069790	-0.035249	0.394780	-1.596201
3.407292	-0.052782	0.123317	-2.118956	-0.072385	0.284341	0.159318	0.000000	0.000000	-2.713953	-0.163625	-1.270303	0.024956	-0.031271	-1.095216	0.000000	0.000000	-0.058779	0.901133	-0.626312	0.046267	0.024178	-0.032197	0.000000	0.000000
3.408333	-0.205370	-0.181858	-0.593077	0.018252	0.227579	0.060135	0.000000	0.000000	-2.599512	-0.163625	-0.467209	0.024956	0.265053	-1.096742	0.000000	0.000000	0.055661	0.939280	0.578330	-0.197064	0.175945	-0.001679	-0.304229	-0.340748
3.409375	0.023512	0.275905	-1.203429	-0.159666	-0.087821	0.012452	0.000000	0.000000	-2.599512	-0.278066	-2.073397	0.032166	0.265053	-1.119631	0.000000	0.000000	0.093808	0.862986	2.586065	-0.111949	0.033791	-0.030671	-0.013067	-0.043289
3.410417	0.023512	0.352199	0.932802	-0.245267	-0.354849	0.067765	0.380413	-0.262936	-2.828394	-0.354360	-0.065662	-0.043337	0.009705	-1.101320	0.000000	0.000000	-0.058779	1.091868	-0.626312	-0.126368	-0.072193	-0.021516	0.000000	0.000000
3.411458	-0.052782	0.428493	2.153505	-0.079099	0.177530	0.075394	-0.082438	-0.036730	-2.828394	-0.468801	-1.671850	-0.036127	0.009705	-1.105898	0.000000	0.000000	0.017514	0.862986	1.381424	-0.352877	0.077170	-0.012361	-0.055863	-0.255444
3.412500	-0.052782	0.275905	-1.813780	0.008181	-0.196311	-0.008529	0.000000	0.000000	-2.752100	-0.354360	-2.073397	0.518829	0.255440	-1.116579	0.000000	0.000000	-0.058779	0.939280	-3.035594	0.365101	0.024178	-0.024568	0.000000	0.000000
3.413542	-0.205370	0.199611	-0.898253	-0.241910	-0.039450	0.062043	0.000000	0.000000	-2.752100	-0.392507	-2.876491	0.360613	0.159068	-1.112001	0.000000	0.000000	0.017514	0.748545	-0.626312	0.377118	-0.067387	-0.053559	0.000000	0.000000
3.414583	-0.129076	0.428493	0.017274	0.844058	0.015634	0.123078	-0.905052	48.862327	-2.637659	-0.506948	-3.278038	-0.033724	0.021721	-1.105898	0.000000	0.000000	0.055661	0.901133	2.184518	-0.034042	-0.113169	-0.027619	0.051805	-0.015583
3.415625	0.023512	0.275905	-0.898253	-0.243589	0.072397	0.069672	0.000000	0.000000	-2.828394	-0.545094	-2.474944	0.450536	0.106076	-1.096742	0.000000	0.000000	-0.058779	0.710398	3.389159	0.058283	0.120549	-0.030671	-0.035569	0.017197
3.416667	0.099806	0.428493	1.543153	0.088748	-0.032736	0.075394	0.021214	0.057511	-2.713953	-0.545094	-3.278038	0.289917	-0.272199	-1.144045	0.000000	0.000000	0.017514	0.748545	-1.027859	0.136189	0.077170	-0.062715	0.000000	0.000000
3.417708	0.099806	0.275905	-0.287902	0.259951	-0.032736	0.006730	0.000000	0.000000	-2.752100	-0.506948	-1.671850	0.287514	-0.178231	-1.116579	0.000000	0.000000	-0.287661	0.634104	0.176782	0.223709	0.009758	-0.030671	-0.055200	1.265446
3.418750	-0.129076	0.123317	0.932802	-0.240232	-0.251395	0.039155	0.269505	-0.257538	-2.790247	-0.430654	-2.876491	0.041779	-0.036077	-1.084535	0.000000	0.000000	-0.249514	0.595957	1.782971	-0.416363	0.204904	-0.036775	-0.114923	-0.233522
3.419792	-0.129076	0.199611	-0.287902	-0.241910	-0.358206	-0.054305	0.000000	0.000000	-2.866541	-0.468801	-2.876491	0.204801	0.151859	-1.110475	0.000000	0.000000	-0.211367	0.672251	-0.224765	-0.501479	-0.129992	-0.013886	0.000000	0.000000
3.420833	-0.281664	0.428493	-1.508605	0.256594	0.065683	0.027711	0.000000	0.000000	-3.019129	-0.583241	-1.270303	0.372630	0.045874	-1.108949	0.000000	0.000000	-0.363955	0.710398	-0.626312	-0.262954	0.101323	-0.030671	0.000000	0.000000
3.421875	-0.281664	0.352199	0.627626	-0.161344	0.332712	-0.000900	-0.530112	-0.257070	-2.866541	-0.316213	-3.278038	0.114879	0.007302	-1.092165	0.000000	0.000000	-0.211367	0.595957	-1.027859	-0.014816	-0.033621	0.016631	0.000000	0.000000
3.422917	0.176100	0.352199	2.153505	-0.245267	0.182565	0.041062	-0.084776	-0.113892	-2.637659	-0.392507	-2.474944	-0.522790	0.118093	-1.076906	0.000000	0.000000	-0.058779	0.862986	1.381424	-0.031639	0.265106	-0.036775	-0.191908	-0.022903
3.423958	-0.281664	0.275905	0.627626	0.511721	0.225900	0.027711	-0.359928	0.815329	-2.866541	-0.354360	-2.474944	0.117282	0.007302	-1.087587	0.000000	0.000000	-0.096926	0.977427	1.381424	-0.199468	0.166332	-0.033723	-0.120406	-0.144393
3.425000	-0.357958	0.199611	-1.508605	-0.241910	-0.363242	0.172669	0.000000	0.000000	-2.828394	-0.239919	-1.270303	0.351000	0.154262	-1.108949	0.000000	0.000000	-0.135073	0.824839	0.979877	0.211692	0.212114	-0.044404	-0.216470	0.216040
3.426042	0.023512	0.428493	1.237977	-0.163022	-0.194632	0.012452	0.157218	-0.131685	-2.637659	-0.278066	-0.065662	0.112475	-0.171021	-1.069277	0.000000	0.000000	0.017514	0.901133	0.979877	-0.435589	-0.163758	-0.016938	0.167121	-0.444535
3.427083	-0.434252	0.352199	-0.898253	-0.077421	-0.044486	-0.042861	0.000000	0.000000	-2.752100	-0.201772	-0.467209	-0.293878	0.159068	-1.086061	0.000000	0.000000	0.055661	0.824839	-1.429406	0.051074	0.320502	-0.015412	0.000000	0.000000
3.428125	-0.586839	0.581081	0.932802	0.085391	0.058969	0.153596	-0.063217	0.091542	-2.485071	-0.278066	-2.876491	0.192785	-0.016851	-1.102846	0.000000	0.000000	0.055661	0.939280	2.184518	-0.357683	0.272316	0.004424	-0.124657	-0.163736
3.429167	-0.052782	0.123317	0.017274	0.179385	-0.196311	0.033433	11.364398	10.384566	-2.637659	-0.049184	-1.270303	0.338984	-0.026464	-1.099794	0.000000	0.000000	0.017514	0.824839	0.578330	-0.350474	0.077170	-0.010835	-0.133436	-0.606010
3.430208	0.023512	0.275905	0.017274	-0.159666	-0.194632	0.042969	11.267231	-9.243022	-2.485071	-0.278066	-0.467209	0.032166	-0.113223	-1.087587	0.000000	0.000000	0.170102	1.244456	0.979877	-0.296600	0.134969	-0.012361	-0.137741	-0.302691
3.431250	-0.052782	-0.029271	1.237977	0.014895	0.017313	0.105912	-0.013985	0.012032	-2.637659	-0.239919	-1.270303	0.029763	-0.026464	-1.083009	0.000000	0.000000	0.093808	0.939280	0.578330	-0.036446	0.371090	-0.021516	-0.641659	-0.063019
3.432292	-0.357958	0.733669	0.932802	-0.085813	-0.256430	0.021988	0.274903	-0.091995	-2.485071	-0.163625	-0.868756	0.587122	0.127706	-1.073854	0.000000	0.000000	0.131955	1.015574	0.578330	0.279986	-0.011991	-0.013886	0.020735	0.484128
3.433333	0.023512	0.047023	-2.729308	0.264987	-0.034415	0.025803	0.000000	0.000000	-2.752100	-0.316213	-2.474944	-0.206359	0.207254	-1.096742	0.000000	0.000000	-0.211367	0.977427	0.176783	-0.279777	-0.081806	-0.023042	0.462752	-1.582607
3.434375	-0.205370	0.428493	0.322450	0.088748	-0.039450	0.006730	0.122345	0.275229	-2.713953	-0.201772	2.343621	0.428906	0.113286	-1.099794	-0.048338	0.183010	-0.135073	0.977427	1.782971	0.041461	0.115743	-0.056611	-0.064916	0.023254
3.435417	-0.129076	0.275905	-0.287902	-0.243589	-0.037772	0.001008	0.000000	0.000000	-2.752100	-0.354360	-0.065662	0.438519	0.110883	-1.095216	0.000000	0.000000	-0.135073	0.824839	-0.224765	-0.511092	0.163928	-0.019990	0.000000	0.000000
3.436458	-0.205370	-0.029271	-0.898253	0.098818	-0.039450	0.063950	0.000000	0.000000	-2.790247	-0.506948	-1.671850	0.287514	0.012108	-1.102846	0.000000	0.000000	-0.096926	0.901133	0.578330	-0.515899	-0.122782	-0.027619	0.212305	-0.892050
3.437500	-0.510545	0.199611	1.543153	0.093783	0.167459	0.119263	-0.108517	0.060774	-2.828394	-0.392507	-2.073397	0.199994	0.250633	-1.093691	0.000000	0.000000	-0.058779	0.710398	2.184518	-0.343264	-0.024008	-0.015412	0.010990	-0.157135
3.438542	0.023512	0.123317	-1.813781	0.011538	-0.087821	0.042969	0.000000	0.000000	-2.828394	-0.430654	-2.073397	0.202398	-0.134852	-1.104372	0.000000	0.000000	-0.135073	0.786692	1.381424	-0.348070	0.067557	-0.036775	-0.048904	-0.251965
3.439583	-0.129076	0.047023	-0.287902	0.264987	-0.144583	0.041062	0.000000	0.000000	-2.790247	-0.697682	-2.073397	0.219221	-0.228820	-1.107423	0.000000	0.000000	-0.173220	0.710398	0.176783	-0.744811	-0.079403	-0.001679	0.449158	-4.213148
3.440625	0.023512	0.123317	-2.118956	0.095461	0.072397	0.039155	0.000000	0.000000	-2.980982	-0.468801	-2.073397	0.044182	-0.240836	-1.118105	0.000000	0.000000	-0.020633	0.786692	0.578330	-0.187451	-0.117976	-0.056611	0.203994	-0.324126
3.441667	-0.052782	0.199611	1.543153	-0.577604	-0.249716	0.062043	0.161822	-0.374301	-2.904688	-0.621388	-0.868756	-0.026514	-0.187844	-1.148622	0.000000	0.000000	-0.096926	0.519663	2.586065	-0.090319	0.021775	-0.024568	-0.008420	-0.034925
3.442708	-0.129076	0.352199	-0.287902	0.090426	-0.465018	0.067765	0.000000	0.000000	-2.752100	-0.583241	-0.868756	-0.189536	0.207254	-1.110475	0.000000	0.000000	-0.058779	0.710398	0.979877	-0.262954	0.120549	-0.036775	-0.123025	-0.268355
3.443750	0.023512	0.428493	-0.287902	0.088748	-0.354849	0.042969	0.000000	0.000000	-2.828394	-0.392507	-3.679585	0.521232	-0.134852	-1.130312	0.000000	0.000000	-0.020633	0.672251	-0.626312	0.221305	0.122952	0.015105	0.000000	0.000000
3.444792	0.023512	0.809963	0.017274	0.332125	0.018991	-0.000900	-1.099384	19.226664	-2.675806	-0.430654	-1.671850	0.282707	-0.366167	-1.098268	0.000000	0.000000	0.017514	0.748545	-0.626312	-0.104739	-0.067387	-0.023042	0.000000	0.000000
3.445833	0.099806	0.504787	0.017274	0.003146	0.020669	-0.033325	-1.196552	0.182107	-2.675806	-0.430654	-3.278038	0.282707	-0.173425	-1.150148	0.000000	0.000000	0.093808	0.901133	0.176783	-0.596208	-0.062580	0.007476	0.353997	-3.372553
3.446875	-0.357958	0.275905	-1.813780	-0.327512	0.224222	-0.046676	0.000000	0.000000	-2.752100	-0.239919	-1.270303	0.351000	-0.033674	-1.096742	0.000000	0.000000	-0.020633	0.901133	1.381424	-0.194661	-0.117976	-0.048982	0.085402	-0.140913
3.447917	-0.129076	0.428493	-0.898253	0.088748	-0.037772	0.001008	0.000000	0.000000	-2.599512	-0.239919	0.335885	0.351000	-0.120432	-1.093691	0.358552	1.045000	0.017514	0.939280	0.979877	0.204483	0.125356	-0.015412	-0.127930	0.208682
3.448958	-0.434251	0.123317	0.322450	-0.575925	-0.364920	0.180298	1.131711	-1.786092	-2.637659	-0.316213	-2.876491	0.195188	-0.026464	-1.104372	0.000000	0.000000	-0.135073	0.977427	-0.224765	-0.199468	0.067557	-0.032197	0.000000	0.000000
3.450000	0.023512	0.123317	0.627626	0.011538	0.018991	-0.014251	-0.030258	0.018384	-2.713953	-0.201772	-0.065662	0.268288	0.016915	-1.069277	0.000000	0.000000	-0.249514	0.862986	0.176783	-0.272567	-0.084210	-0.032197	0.476347	-1.541823
3.451042	-0.281664	0.123317	0.932802	0.599001	0.172494	0.027711	-0.184921	0.642153	-2.790247	-0.163625	-1.270303	0.346194	-0.421563	-1.113527	0.000000	0.000000	-0.020633	1.091868	1.381424	-0.206678	-0.021605	-0.062715	0.015639	-0.149612
