BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
3.584375	0.185216	0.556130	0.917446	-0.004845	-0.270679	0.051522	0.295036	-0.005281	2.173418	-0.139153	-1.093521	-0.405913	0.359064	0.682125	0.000000	0.000000	-0.027589	0.308297	1.502644	-0.383593	-0.047499	-0.089806	0.031610	-0.255279
3.585417	-0.119959	0.479836	0.001919	0.248603	0.203259	-0.003791	0.000000	0.000000	2.249712	-0.062859	-1.495068	0.312065	0.219314	0.706539	0.000000	0.000000	0.163145	0.308297	0.699550	-0.062355	0.060888	-0.082177	-0.087039	-0.089136
3.586458	-0.196253	0.937600	0.307095	0.154609	-0.065449	0.074411	0.213122	0.503457	2.173418	-0.101006	0.512667	0.555397	0.166322	0.720272	-0.324424	1.083347	0.163145	0.117563	-0.103544	-0.050339	0.157260	-0.062340	0.000000	0.000000
3.587500	-0.119959	1.013894	-0.608432	0.069007	-0.117176	0.009561	0.000000	0.000000	2.173418	-0.101006	-0.290427	0.555397	0.166322	0.695858	0.000000	0.000000	0.124998	0.232003	1.101097	-0.137858	0.106671	-0.065392	-0.096877	-0.125201
3.588542	0.032628	0.708718	0.001919	0.075721	-0.007008	0.009561	0.000000	0.000000	2.135271	-0.062859	-3.904351	-0.009172	0.501218	0.698910	0.000000	0.000000	0.048704	0.117563	0.699550	-0.210958	-0.235435	-0.100487	0.336553	-0.301562
3.589583	-0.043666	0.556130	0.001919	-0.256615	0.098126	0.041986	0.000000	0.000000	2.211565	-0.139153	-2.298162	-0.004366	0.409653	0.659237	0.000000	0.000000	-0.065737	0.232003	-0.103544	0.103070	0.142840	-0.066918	0.000000	0.000000
3.590625	-0.043666	0.632424	-0.608432	-0.090447	-0.008686	0.085855	0.000000	0.000000	2.249712	-0.062859	-2.298162	0.151447	0.508428	0.676022	0.000000	0.000000	-0.103884	0.232003	0.699550	-0.057549	0.044065	-0.053185	-0.062991	-0.082266
3.591667	-0.196253	0.250954	-0.303257	0.673255	-0.065449	0.030542	0.000000	0.000000	2.135271	-0.139153	-1.896615	0.236563	0.549404	0.692807	0.000000	0.000000	0.086851	0.232003	-0.505091	-0.137858	-0.088475	-0.045556	0.000000	0.000000
3.592708	-0.043666	0.632424	-0.913608	-0.006524	0.365154	0.028634	0.000000	0.000000	2.211565	-0.101006	-2.298162	0.314469	0.216910	0.679074	0.000000	0.000000	0.010557	0.308297	-0.103544	-0.062355	0.051275	-0.091332	0.000000	0.000000
3.593750	-0.043666	0.708718	0.001919	-0.092126	0.098126	0.030542	0.000000	0.000000	2.097124	-0.024712	-1.093521	-0.091885	0.354258	0.671444	0.000000	0.000000	0.048704	0.384591	0.298003	0.173766	0.101864	-0.098961	-0.341823	0.583103
3.594792	0.032628	0.632424	0.307095	-0.510064	0.046398	0.064874	-0.151088	-1.660933	2.135271	-0.062859	-2.298162	0.312065	0.308475	0.738583	0.000000	0.000000	0.010557	0.308297	2.305738	-0.704831	-0.045096	-0.082177	0.019558	-0.305685
3.595833	-0.043666	0.708718	0.612271	0.243568	0.098126	0.099206	-0.160265	0.397811	2.135271	0.013435	-0.691974	-0.174598	0.404847	0.698910	0.000000	0.000000	-0.142030	0.575326	1.502644	-0.079178	0.330776	-0.092858	-0.220129	-0.052693
3.596875	-0.196253	0.250954	-0.608432	-0.249902	-0.118854	-0.022864	0.000000	0.000000	2.097124	-0.024712	-2.699709	-0.091885	0.547000	0.686703	0.000000	0.000000	0.048704	0.308297	-0.505091	-0.142665	-0.187250	-0.092858	0.000000	0.000000
3.597917	0.032628	0.708718	0.001919	-0.092126	0.099804	0.009561	0.000000	0.000000	2.135271	-0.024712	-1.896615	0.229353	0.067547	0.734005	0.000000	0.000000	-0.027590	0.384591	0.298003	-0.147471	0.097058	-0.050133	-0.325694	-0.494865
3.598958	-0.043666	0.098366	1.832974	0.424842	-0.222309	-0.080085	0.121283	0.231778	2.135271	0.013435	-1.093521	0.226949	0.356661	0.668393	0.000000	0.000000	0.048704	0.422738	-1.709732	0.091054	-0.042693	-0.103539	0.000000	0.000000
3.600000	-0.043666	0.937600	0.001919	0.238532	-0.222309	-0.024772	0.000000	0.000000	2.211565	0.013435	-2.298162	-0.013979	0.024168	0.714169	0.000000	0.000000	-0.027590	0.384591	2.305738	-0.388400	-0.143871	-0.102013	0.062397	-0.168449
3.601042	-0.119959	0.632424	-1.523960	-0.342217	0.043041	0.164056	0.000000	0.000000	2.058977	-0.062859	-2.699709	0.392375	0.448226	0.695858	0.000000	0.000000	0.086851	0.308297	-0.103544	0.258882	-0.040290	-0.066918	0.000000	0.000000
3.602083	-0.119959	0.174660	-0.303257	0.003547	-0.170582	0.148797	0.000000	0.000000	2.097124	-0.024712	-1.093521	-0.091885	0.257886	0.686703	0.000000	0.000000	0.010557	0.270150	0.699550	0.100667	-0.045096	-0.095910	0.064464	0.143902
3.603125	-0.119959	0.479836	2.138150	0.164680	0.256664	0.095391	-0.120040	0.077020	2.249712	-0.062859	-1.896615	0.231756	0.267499	0.691281	0.000000	0.000000	0.048704	0.193856	0.699550	0.266092	0.053679	-0.076073	-0.076733	0.380376
3.604167	-0.043666	0.250954	0.917446	-0.165978	-0.382526	0.003839	0.416947	-0.180913	2.173418	0.127876	-1.495068	0.460668	0.696364	0.695858	0.000000	0.000000	0.124998	0.232003	1.502644	0.263689	0.058485	-0.089806	-0.038921	0.175483
3.605208	-0.196253	0.785012	0.001919	-0.093804	0.201580	0.017190	0.000000	0.000000	2.097124	-0.062859	-1.093521	0.874231	0.450629	0.691281	0.000000	0.000000	0.010557	0.460885	0.699550	-0.232587	-0.141467	-0.073022	0.202226	-0.332481
3.606250	-0.043666	0.632424	-0.913608	-0.342217	-0.275715	0.101113	0.000000	0.000000	1.982683	0.051582	-1.093521	0.545784	0.347048	0.672970	0.000000	0.000000	0.086851	0.232003	1.502644	0.263689	0.152453	-0.082177	-0.101457	0.175483
3.607292	-0.196253	0.479836	2.443325	-0.590630	-0.332478	0.085855	0.136076	-0.241732	2.135271	-0.024712	0.111120	-0.011576	0.404847	0.740109	-3.643319	-0.104171	-0.103884	0.155710	-0.906638	0.107877	-0.052306	-0.080651	0.000000	0.000000
3.608333	0.032628	0.327248	2.138150	0.335883	0.153210	-0.045752	-0.071655	0.157091	2.135271	-0.062859	2.520403	0.472684	0.212104	0.708065	-0.084155	0.187543	-0.142030	0.232003	0.699550	-0.218168	0.041662	-0.094384	-0.059556	-0.311869
3.609375	0.032628	0.861306	-0.913608	-0.011559	-0.060413	0.009561	0.000000	0.000000	2.058977	-0.062859	-0.691974	0.312065	0.207297	0.714169	0.000000	0.000000	0.086851	0.117563	-0.906638	-0.210958	0.056082	-0.102013	0.000000	0.000000
3.610417	0.108922	0.632424	-0.913608	-0.174371	-0.165546	0.001931	0.000000	0.000000	2.135271	-0.024712	-2.298162	-0.011576	0.597589	0.721798	0.000000	0.000000	-0.065736	0.155710	-0.505091	-0.133052	0.191026	-0.079125	0.000000	0.000000
3.611458	0.337804	0.403542	0.001919	0.082435	0.106518	0.024820	0.000000	0.000000	1.944536	-0.139153	1.315762	-0.084675	0.248273	0.676022	-0.188692	-0.064355	-0.027589	0.079416	0.699550	-0.047936	-0.047499	-0.089806	0.067900	-0.068524
3.612500	-0.119959	0.937600	0.001919	-0.097161	-0.117176	-0.141120	0.000000	0.000000	2.097124	-0.101006	-0.290427	-0.087078	-0.223970	0.686703	0.000000	0.000000	0.048704	0.308297	-0.103544	0.098263	0.246421	-0.089806	0.000000	0.000000
3.613542	-0.425135	0.556130	-0.608432	0.246925	0.089733	0.051522	0.000000	0.000000	2.211565	-0.253593	-1.495068	0.163463	0.313282	0.672970	0.000000	0.000000	0.201292	0.270150	1.101097	0.341595	-0.081265	-0.085229	0.073804	0.310231
3.614583	-0.043666	0.403542	-0.608432	0.082435	-0.222309	0.019097	0.000000	0.000000	2.020830	-0.024712	-3.101256	0.149043	0.108523	0.671444	0.000000	0.000000	0.010557	0.270150	-0.505091	0.502214	0.195832	-0.092858	0.000000	0.000000
3.615625	-0.043666	0.098366	-0.303257	0.005225	-0.168903	0.045800	0.000000	0.000000	2.173418	0.013435	-3.101256	-0.013979	0.310879	0.663815	0.000000	0.000000	0.086851	0.308297	4.715021	-0.062355	0.056082	-0.048607	-0.011894	-0.013225
3.616667	-0.425135	0.556130	-0.303257	0.498695	0.036327	-0.017142	0.000000	0.000000	2.058977	-0.024712	-0.691974	-0.011576	0.303669	0.660763	0.000000	0.000000	-0.103884	0.499032	0.699550	0.407485	0.429551	-0.103539	-0.614039	0.582496
3.617708	0.108922	0.098366	-1.523960	0.340919	-0.272358	0.087762	0.000000	0.000000	2.173418	0.166023	-2.699709	0.217336	0.262693	0.706539	0.000000	0.000000	0.010557	0.422738	0.699550	0.091054	-0.141467	-0.083703	0.202226	0.130160
3.618750	-0.043666	0.937600	-0.608432	0.070686	-0.008686	0.032449	0.000000	0.000000	2.135271	-0.062859	-1.896615	0.392375	0.163918	0.698910	0.000000	0.000000	0.010557	0.499032	-2.111280	0.327175	-0.093282	-0.083703	0.000000	0.000000
3.619792	0.185216	0.556130	0.917446	0.163001	0.263378	0.024820	-0.287077	0.177668	2.211565	0.051582	-1.495068	0.304856	0.216910	0.691281	0.000000	0.000000	-0.065737	0.346444	-0.906638	0.256479	-0.049903	-0.086754	0.000000	0.000000
3.620833	0.032628	0.403542	0.612271	0.082435	-0.113819	-0.070548	0.185897	0.134638	2.211565	0.051582	-0.290427	0.063927	0.361467	0.679074	0.000000	0.000000	0.124998	0.346444	0.298003	0.336788	0.010299	-0.094384	-0.034561	1.130151
3.621875	0.108922	0.556130	-0.303257	-0.508385	-0.058735	-0.007605	0.000000	0.000000	2.097124	-0.024712	-1.093521	0.550590	0.354258	0.717221	0.000000	0.000000	0.010557	0.270150	0.699550	0.261286	-0.141467	-0.083703	0.202226	0.373505
3.622917	-0.119959	0.250954	-1.218784	-0.082055	0.096447	0.024820	0.000000	0.000000	2.173418	0.013435	-1.896615	0.387568	0.455435	0.737057	0.000000	0.000000	-0.103884	0.193856	2.707285	-0.296074	-0.196863	-0.079125	0.072716	-0.109362
3.623958	-0.119959	0.785012	-0.608432	-0.093804	0.203259	-0.041938	0.000000	0.000000	2.135271	0.089729	-0.691974	0.302452	0.212104	0.698910	0.000000	0.000000	0.086851	0.270150	0.699550	-0.702427	0.152453	-0.117272	-0.217930	-1.004113
3.625000	-0.196253	0.479836	0.917446	-0.003167	-0.065449	-0.036216	0.071338	-0.003452	2.364153	-0.139153	-1.495068	0.316872	0.419266	0.677548	0.000000	0.000000	0.086851	0.155710	-0.103544	0.107877	-0.040290	-0.063866	0.000000	0.000000
3.626042	-0.196253	0.327248	-0.608433	-0.251580	-0.012043	0.059152	0.000000	0.000000	2.211565	0.013435	-1.495068	0.146640	0.313282	0.698910	0.000000	0.000000	0.048704	0.422738	1.904191	0.010744	-0.090878	-0.066918	0.047725	0.005642
3.627083	-0.196253	0.556130	0.612271	-0.088769	0.094769	0.072503	-0.154782	-0.144983	2.211565	-0.024712	-2.298162	0.470281	0.313282	0.672970	0.000000	0.000000	0.086851	0.346444	0.298003	-0.145068	-0.088475	-0.083703	0.296894	-0.486801
3.628125	-0.119959	0.632424	-1.218784	-0.258294	-0.437611	0.106836	0.000000	0.000000	2.135271	-0.062859	-0.691974	0.312065	0.212104	0.714169	0.000000	0.000000	0.086851	0.079416	1.101097	0.032374	-0.184846	-0.073022	0.167875	0.029401
3.629167	-0.043666	0.556130	-1.523960	-0.172692	0.258343	-0.076270	0.000000	0.000000	2.020830	0.089729	-1.093521	-0.099095	0.253080	0.706539	0.000000	0.000000	-0.065736	0.117563	-2.111280	0.351208	0.094654	-0.083703	0.000000	0.000000
3.630208	-0.043666	0.403542	-0.608432	0.082435	0.204937	-0.022864	0.000000	0.000000	2.173418	0.013435	-2.298162	0.789115	0.118136	0.706539	0.000000	0.000000	0.010557	0.193857	1.904191	0.025164	0.003090	-0.089806	-0.001623	0.013215
3.631250	-0.043666	0.403542	0.612271	0.418128	0.204937	-0.011420	-0.334716	0.682914	2.097124	-0.101006	-3.904351	0.153850	0.016958	0.695858	0.000000	0.000000	-0.180177	0.117563	1.502644	-0.050339	0.232002	-0.100487	-0.154396	-0.033500
3.632292	-0.043666	0.556130	0.307095	0.163001	-0.062092	0.019097	0.202191	0.530785	2.135271	-0.062859	-1.495068	0.151447	0.308475	0.692807	0.000000	0.000000	0.048704	0.193856	1.101097	0.185783	-0.187250	-0.085229	0.170057	0.168725
3.633333	-0.119959	0.556130	-0.608432	0.246925	-0.010364	0.104928	0.000000	0.000000	2.097124	-0.062859	-0.290427	0.231756	-0.031228	0.706539	0.000000	0.000000	-0.065737	0.193856	0.298003	0.346402	-0.098088	-0.053185	0.329152	1.162410
3.634375	0.185216	0.479836	0.917446	-0.003167	-0.163868	0.080133	0.178613	-0.003452	2.097124	-0.062859	-2.298162	0.633303	0.306072	0.709591	0.000000	0.000000	-0.065736	0.270150	0.699550	0.261286	0.046469	-0.102013	-0.066427	0.373505
3.635417	0.261510	0.250954	0.917446	0.505409	-0.055378	-0.080085	0.060361	0.550886	2.173418	-0.024712	0.512667	0.229353	0.359064	0.720272	-0.700384	0.447371	0.086851	0.422738	1.502644	0.251673	-0.040290	-0.092858	0.026812	0.167486
3.636458	-0.043666	0.708718	0.001919	-0.092126	-0.222309	-0.026679	0.000000	0.000000	2.287859	-0.062859	-2.699709	0.392375	0.077160	0.659237	0.000000	0.000000	-0.027589	0.384591	0.298003	-0.308090	-0.095685	-0.080651	0.321087	-1.033849
3.637500	0.032628	0.479836	-0.303257	-0.171014	-0.060413	0.080133	0.000000	0.000000	2.211565	-0.101006	-3.502804	-0.408316	0.361467	0.666867	0.000000	0.000000	-0.103883	0.537179	1.101097	0.324772	0.284994	-0.095910	-0.258827	0.294953
3.638542	0.032628	0.556130	-0.913608	0.163001	0.046398	0.066781	0.000000	0.000000	2.058977	-0.024712	-1.896615	0.068734	0.351854	0.688229	0.000000	0.000000	0.048704	0.346444	1.502644	0.417098	-0.139064	-0.091332	0.092546	0.277576
3.639583	0.108922	0.556130	1.222622	0.079078	-0.005329	0.019097	0.004359	0.064679	2.173418	0.166023	-1.093521	-0.264520	0.262693	0.706539	0.000000	0.000000	-0.065737	0.346444	-0.906638	-0.385996	0.239211	-0.053185	0.000000	0.000000
3.640625	-0.043666	0.632424	0.612271	-0.090447	0.098126	-0.009513	-0.160265	-0.147724	2.097124	-0.062859	-3.101256	-0.169791	0.016958	0.691281	0.000000	0.000000	-0.103883	0.346444	0.298003	0.176170	-0.100491	-0.082177	0.337216	0.591167
3.641667	-0.119959	0.785012	0.307095	-0.177727	0.149853	0.038171	-0.487969	-0.578738	2.211565	-0.139153	-1.495068	0.316872	0.216910	0.653134	0.000000	0.000000	-0.180177	0.232003	0.298003	0.183379	0.087445	-0.086754	-0.293435	0.615361
3.642708	0.108922	0.479836	0.001919	0.416450	0.421917	-0.036216	0.000000	0.000000	2.135271	-0.024712	-1.093521	0.229353	0.067547	0.706539	0.000000	0.000000	0.124998	0.232003	1.502644	-0.057549	-0.037886	-0.095910	0.025213	-0.038298
3.643750	-0.196253	0.632424	-0.913608	-0.006524	0.041363	0.047708	0.000000	0.000000	2.135271	-0.024712	-3.101256	-0.172194	0.308475	0.734005	0.000000	0.000000	0.010557	0.155710	-1.308185	-0.133052	0.099461	-0.094384	0.000000	0.000000
3.644792	0.185216	0.556130	-0.608432	0.079078	-0.217274	0.024820	0.000000	0.000000	2.097124	0.051582	4.126591	0.304856	0.402443	0.677548	-0.097524	0.073876	0.048704	0.346444	4.313474	-0.145068	0.101864	-0.042504	-0.023615	-0.033631
3.645833	0.261510	0.098366	0.612271	0.089149	-0.108784	0.087762	0.177673	0.145604	2.020830	0.127876	-2.298162	-0.021189	0.494008	0.656185	0.000000	0.000000	-0.065736	0.232003	-0.906638	0.263689	0.046469	-0.103539	0.000000	0.000000
3.646875	-0.196253	0.479836	0.307095	-0.171014	0.041363	-0.009513	-0.134691	-0.556875	2.097124	-0.215446	-0.691974	0.161060	0.402443	0.697384	0.000000	0.000000	0.048704	0.232003	1.101097	0.183379	0.005493	-0.086754	-0.004989	0.166542
3.647917	0.185216	0.403542	0.307095	0.502052	0.156567	-0.013327	-0.509832	1.634842	2.097124	-0.101006	0.914214	0.153850	0.016958	0.689755	-0.018549	0.168286	-0.103883	0.155710	1.904191	0.027567	0.092251	-0.102013	-0.048446	0.014477
3.648958	-0.043666	0.327248	1.222622	0.084113	-0.008686	0.017190	0.007104	0.068798	2.135271	0.013435	-1.896615	0.066331	0.549404	0.714169	0.000000	0.000000	0.201292	0.232003	1.502644	-0.218168	0.256034	-0.105065	-0.170389	-0.145189
3.650000	-0.196253	0.250954	0.917446	-0.333825	-0.065449	-0.064826	0.071338	-0.363863	2.097124	-0.024712	-2.298162	0.149043	0.209701	0.680600	0.000000	0.000000	0.086851	0.193856	0.699550	-0.055146	-0.040290	-0.092858	0.057593	-0.078830
3.651042	0.032628	0.708718	0.001919	-0.092126	0.099804	0.066781	0.000000	0.000000	2.249712	-0.101006	-1.495068	-0.006769	0.315685	0.744686	0.000000	0.000000	0.086851	0.346444	3.108833	0.577717	-0.136661	-0.059289	0.043959	0.185831
3.652083	-0.272547	0.479836	-1.829136	-0.087090	-0.227344	0.011468	0.000000	0.000000	2.135271	-0.024712	0.111120	0.149043	0.501218	0.703488	-4.510585	1.341278	0.048704	0.232004	1.502644	0.103070	-0.139064	-0.077599	0.092546	0.068592
3.653125	0.032628	0.327248	0.001919	0.084113	-0.007008	-0.015235	0.000000	0.000000	2.058977	-0.101006	-2.298162	-0.006769	0.689154	0.712643	0.000000	0.000000	-0.027589	0.193856	3.510380	0.025164	0.097058	-0.121850	-0.027649	0.007168
3.654167	0.108922	0.403542	-1.218784	-0.421105	-0.112141	-0.022864	0.000000	0.000000	2.326006	-0.215446	-1.896615	0.241369	0.368677	0.682125	0.000000	0.000000	0.086851	0.384591	-0.103544	-0.388400	-0.040290	-0.091332	0.000000	0.000000
3.655208	-0.272547	0.556130	-0.608432	0.079078	-0.120533	-0.001883	0.000000	0.000000	2.097124	-0.101006	-0.691974	0.475087	0.113329	0.711117	0.000000	0.000000	0.010557	0.346444	1.101097	0.015551	-0.382396	-0.138634	0.347286	0.014123
3.656250	0.032628	0.479836	0.917446	-0.003167	-0.380848	-0.003791	0.415117	-0.003452	2.097124	0.013435	-1.896615	0.387568	0.354258	0.660763	0.000000	0.000000	0.086851	0.270150	1.101097	0.020357	0.200639	-0.074547	-0.182217	0.018488
3.657292	0.032628	0.098366	-0.913608	-0.162621	-0.274036	0.066781	0.000000	0.000000	2.135271	-0.101006	-1.495068	0.796325	0.501218	0.727902	0.000000	0.000000	0.010557	0.270150	1.101097	-0.300880	-0.189653	-0.105065	0.172240	-0.273255
3.658333	-0.196253	0.708718	0.612271	-0.092126	-0.012043	-0.034308	0.019669	-0.150466	2.020830	-0.024712	-1.093521	0.229353	0.349451	0.680600	0.000000	0.000000	0.010557	0.460885	1.101097	-0.473516	-0.093282	-0.079125	0.084717	-0.430040
3.659375	0.032628	0.708718	-0.303257	0.159644	0.260021	0.066781	0.000000	0.000000	2.211565	-0.024712	-1.896615	-0.091885	0.168725	0.712643	0.000000	0.000000	-0.180177	0.384591	-0.505091	0.013148	0.280187	-0.065392	0.000000	0.000000
3.660417	-0.119959	0.632424	0.307095	-0.174371	-0.384205	0.095391	1.251095	-0.567807	2.020830	0.051582	-2.699709	0.224546	0.445822	0.711117	0.000000	0.000000	0.048704	0.384591	-2.914374	-0.147471	0.005493	-0.086754	0.000000	0.000000
3.661458	0.032628	0.708718	0.001919	-0.092126	-0.007008	0.024820	0.000000	0.000000	2.097124	0.051582	0.111120	0.626093	0.306072	0.680600	-2.754421	5.634376	0.086851	0.232003	1.502644	-0.057549	0.056082	-0.082177	-0.037322	-0.038298
3.662500	0.108922	0.556130	-0.608432	-0.088769	-0.112141	0.019097	0.000000	0.000000	2.135271	0.089729	-1.495068	0.141834	0.404847	0.705014	0.000000	0.000000	-0.027589	0.384591	3.911927	-0.067162	0.145243	-0.126427	-0.037128	-0.017168
3.663542	-0.043666	0.861306	0.612271	-0.599023	0.098126	0.019097	-0.160265	-0.978362	2.097124	-0.024712	-2.298162	-0.011576	0.209701	0.695858	0.000000	0.000000	0.010557	0.232003	-0.505091	-0.137858	-0.093282	-0.094384	0.000000	0.000000
3.664583	-0.043666	0.632424	1.527798	0.161323	-0.168903	-0.062919	0.110553	0.105592	2.135271	0.166023	-2.298162	0.458265	0.212104	0.640927	0.000000	0.000000	-0.065736	0.346444	0.298003	-0.305687	-0.098088	-0.065392	0.329152	-1.025785
3.665625	-0.425135	0.327248	0.612271	0.251960	-0.337513	-0.003791	0.551248	0.411517	2.173418	-0.101006	-1.896615	0.394778	0.359064	0.692807	0.000000	0.000000	0.163145	0.232004	-0.505091	0.504617	0.301817	-0.054711	0.000000	0.000000
3.666667	-0.043666	0.556130	0.307095	-0.004845	-0.168903	0.144982	0.550004	-0.015778	2.097124	-0.062859	-1.495068	0.954541	0.306072	0.697384	0.000000	0.000000	-0.065736	0.308297	0.699550	-0.222974	0.142840	-0.118798	-0.204188	-0.318739
3.667708	0.108922	0.708718	1.527798	-0.343896	-0.058735	-0.049567	0.038444	-0.225092	2.135271	0.051582	-1.093521	0.063927	0.356661	0.679074	0.000000	0.000000	0.086851	0.270150	0.699550	-0.381190	0.152453	-0.074547	-0.217930	-0.544907
3.668750	-0.043666	0.479836	-0.913608	-0.003167	-0.062092	-0.009513	0.000000	0.000000	2.097124	0.013435	-4.707445	0.307259	0.209701	0.700436	0.000000	0.000000	-0.065736	0.193857	2.305738	-0.055146	0.046469	-0.095910	-0.020154	-0.023917
3.669792	-0.119959	0.479836	0.612271	0.080756	-0.010364	0.080133	0.016928	0.131897	2.058977	0.013435	-1.495068	0.146640	0.496411	0.683651	0.000000	0.000000	-0.065736	0.193856	2.305738	0.266092	0.046469	-0.114220	-0.020154	0.115404
3.670833	-0.043666	0.708718	-1.523960	-0.176049	-0.062092	0.087762	0.000000	0.000000	2.173418	-0.062859	-2.298162	0.151447	0.407250	0.691281	0.000000	0.000000	-0.027589	0.384591	0.298003	0.173766	-0.095685	-0.086754	0.321087	0.583103
3.671875	0.108922	0.632424	-0.608432	-0.258294	0.101482	0.017190	0.000000	0.000000	2.211565	-0.139153	-1.896615	-0.084675	0.265096	0.674496	0.000000	0.000000	0.124998	0.308297	0.298003	-0.463902	0.106671	-0.092858	-0.357952	-1.556704
3.672917	0.032628	0.785012	0.001919	-0.093804	-0.007008	0.080133	0.000000	0.000000	2.097124	-0.101006	2.520403	0.635706	0.306072	0.671444	-0.121438	0.252224	0.010557	0.346444	0.298003	-0.305687	0.003090	-0.105065	-0.010368	-1.025784
3.673958	0.108922	0.327248	0.001919	0.084113	0.208294	0.089669	0.000000	0.000000	2.211565	-0.101006	-1.896615	-0.247697	0.168725	0.688229	0.000000	0.000000	-0.065736	0.232004	-0.505091	0.504617	-0.098088	-0.069970	0.000000	0.000000
3.675000	0.185216	0.479836	0.612271	-0.087090	0.103161	-0.015235	-0.168489	-0.142241	1.982683	-0.062859	-1.495068	0.151447	0.298862	0.659237	0.000000	0.000000	-0.027589	0.270150	-1.308185	0.020357	-0.095685	-0.155419	0.000000	0.000000
3.676042	-0.272547	0.708718	0.917446	-0.343896	-0.280750	-0.001883	0.306013	-0.374840	2.097124	-0.177299	-1.495068	-0.162581	0.113329	0.686703	0.000000	0.000000	-0.027589	0.308297	-0.906638	-0.222974	0.145243	-0.077599	0.000000	0.000000
3.677083	-0.196253	0.785012	-0.608432	0.241889	-0.012043	0.017190	0.000000	0.000000	2.135271	0.089729	1.315761	0.222143	0.260290	0.708065	-0.197824	0.168832	0.048704	0.270150	1.101097	0.341595	0.005493	-0.115746	-0.004989	0.310231
3.678125	0.032628	0.327248	0.307095	-0.503350	0.046398	-0.110602	-0.151088	-1.639070	2.326006	-0.101006	-1.495068	0.153850	0.416863	0.705014	0.000000	0.000000	-0.065736	0.422738	0.298003	0.492601	-0.387202	-0.089806	1.299323	1.653006
3.679167	-0.196253	0.556130	0.001919	-0.256615	0.094769	0.030542	0.000000	0.000000	2.020830	-0.101006	-0.691974	0.153850	0.494008	0.705014	0.000000	0.000000	-0.180177	0.308297	1.502644	-0.062355	-0.153484	-0.086754	0.102142	-0.041497
3.680208	0.108922	0.632424	-0.608432	0.077400	-0.218952	-0.020957	0.000000	0.000000	2.020830	0.166023	-1.896615	0.217336	0.445822	0.691281	0.000000	0.000000	0.086851	0.499032	2.305739	-0.074372	0.248824	-0.074547	-0.107915	-0.032255
3.681250	-0.196253	0.708718	0.307095	0.159644	-0.172260	-0.007605	0.560935	0.519854	2.173418	-0.024712	-3.101256	0.149043	0.310879	0.711117	0.000000	0.000000	-0.027589	0.384591	-2.111280	-0.147471	-0.192056	-0.095910	0.000000	0.000000
3.682292	0.032628	0.556130	0.612271	-0.424462	-0.007008	0.082040	0.011445	-0.693259	2.097124	-0.024712	-1.495068	-0.172194	0.209701	0.686703	0.000000	0.000000	0.010557	0.117563	-1.709732	0.431517	-0.045096	-0.065392	0.000000	0.000000
3.683333	-0.119959	0.556130	0.307095	-0.340539	-0.170582	0.040078	0.555469	-1.108904	2.249712	0.089729	-4.707445	0.302452	0.412056	0.697384	0.000000	0.000000	0.086851	0.232003	0.699550	-0.218168	0.056082	-0.088280	-0.080168	-0.311869
3.684375	-0.119959	0.479836	0.612271	0.248603	-0.010364	0.026727	0.016928	0.406035	2.097124	-0.024712	-1.896615	0.550590	0.354258	0.689755	0.000000	0.000000	0.163145	0.384591	0.298003	-0.308090	0.012703	-0.085229	-0.042626	-1.033849
3.685417	-0.043666	0.632424	-0.608433	0.077400	-0.008686	-0.089621	0.000000	0.000000	2.135271	0.051582	-1.896615	0.063927	0.260290	0.703488	0.000000	0.000000	0.124998	0.270151	1.904191	0.020357	-0.182443	-0.109643	0.095811	0.010691
3.686458	-0.348841	0.479836	1.527798	-0.003167	0.038006	0.017190	-0.024876	-0.002073	2.135271	0.166023	-2.298162	0.137027	0.115733	0.671444	0.000000	0.000000	0.010557	0.232004	0.298003	-0.459096	0.195832	-0.066918	-0.657148	-1.540575
3.687500	0.261510	0.861306	0.001919	0.072364	-0.215595	0.045800	0.000000	0.000000	2.173418	0.051582	-3.502803	0.545784	0.359064	0.701962	0.000000	0.000000	-0.218324	0.232004	-1.308185	0.183379	-0.011330	-0.091332	0.000000	0.000000
3.688542	-0.501429	0.403542	0.307095	-0.169335	0.034649	0.019097	-0.112828	-0.551410	2.211565	0.127876	0.512667	0.219740	0.265096	0.709591	-0.517092	0.428620	-0.027589	0.079416	-1.709732	-0.690411	0.241615	-0.053185	0.000000	0.000000
3.689583	0.185216	0.708718	-0.913608	-0.008202	0.049755	0.024820	0.000000	0.000000	2.097124	0.089729	-2.699709	0.382762	0.161515	0.691281	0.000000	0.000000	0.010557	0.155710	0.298003	-0.293671	0.003090	-0.076073	-0.010368	-0.985462
