BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
3.353125	-0.137233	0.479355	-0.088290	0.232251	0.153503	0.005674	0.000000	0.000000	1.956052	-0.130037	-0.765213	0.150123	0.247181	0.674813	0.000000	0.000000	0.076294	0.097405	0.944519	-0.278886	0.159970	-0.096312	-0.169367	-0.295267
3.354167	0.320530	0.784531	-0.698642	-0.613696	0.056763	0.104856	0.000000	0.000000	1.879758	-0.282625	0.037881	0.159736	0.435117	0.656502	-11.486330	4.216751	0.152588	0.211846	-0.661669	0.035142	0.068406	-0.021544	0.000000	0.000000
3.355208	-0.137233	0.708237	0.827237	-0.024554	0.313721	0.087690	-0.379239	-0.029682	1.879758	-0.015596	-2.772948	0.062604	0.483302	0.645821	0.000000	0.000000	0.152588	0.288140	0.141425	-0.290902	-0.124337	-0.012389	0.879171	-2.056929
3.356250	0.091649	0.479355	0.522061	0.064405	-0.055084	0.137281	0.105513	0.123366	1.689023	-0.053743	-1.969854	0.386245	0.182172	0.618355	0.000000	0.000000	0.190735	0.326287	-1.464763	0.188551	0.070809	-0.079527	0.000000	0.000000
3.357292	-0.060939	0.631943	0.827237	-0.190722	0.315399	0.068617	-0.381268	-0.230553	1.879758	-0.091890	-1.568307	-0.012899	0.435117	0.648873	0.000000	0.000000	0.076294	0.440728	-0.260122	0.582889	0.015413	-0.076476	0.000000	0.000000
3.358333	0.015355	0.555649	-2.529696	0.230573	-0.056763	0.129652	0.000000	0.000000	1.879758	-0.168184	-1.166760	0.393454	0.579674	0.658028	0.000000	0.000000	0.190735	0.326287	-0.661669	0.027933	-0.025562	-0.042906	0.000000	0.000000
3.359375	0.167943	0.555649	-0.088290	0.398419	0.373840	0.060987	0.000000	0.000000	1.917905	-0.130037	-1.568307	-0.171115	0.341149	0.654976	0.000000	0.000000	0.076294	0.440728	0.141425	-0.461134	0.352713	-0.058165	-2.493987	-3.260616
3.360417	0.015355	0.708237	0.216886	-0.024554	-0.216980	0.045728	1.000435	-0.113213	1.879758	-0.206331	-1.166760	0.556476	0.290560	0.647347	0.000000	0.000000	0.000000	0.478875	2.149161	0.098629	-0.085764	-0.071898	0.039906	0.045892
3.361458	0.015355	0.403062	0.827237	0.317853	0.210266	0.171613	-0.254179	0.384234	1.917905	-0.168184	-0.363666	0.232835	0.003849	0.659554	0.000000	0.000000	0.152588	0.593316	-0.260122	-0.229819	0.020220	-0.021544	0.000000	0.000000
3.362500	0.320530	0.403062	-0.088290	-0.269610	-0.156860	0.060987	0.000000	0.000000	1.917905	-0.091890	1.242522	0.549267	0.196592	0.659554	-0.158220	0.442058	-0.114441	0.440728	0.944519	0.181342	0.244325	-0.050536	-0.258677	0.191994
3.363542	0.091649	0.708237	-1.614169	-0.024554	-0.001678	-0.112582	0.000000	0.000000	2.032346	0.060698	1.242522	0.218416	0.203801	0.661080	-0.164022	0.175784	0.190735	0.364434	0.542972	0.105839	0.022623	-0.041381	-0.041665	0.194925
3.364583	-0.137233	0.708237	-0.393466	-0.192401	-0.006714	0.072431	0.000000	0.000000	1.917905	-0.130037	-1.568307	0.310742	0.437520	0.679390	0.000000	0.000000	0.152588	0.364434	0.944520	0.025529	-0.413451	-0.076476	0.437737	0.027029
3.365625	0.015355	0.937119	1.437589	-0.029590	0.103455	-0.036288	-0.071964	-0.020583	1.956052	-0.091890	-0.363666	0.067410	0.198995	0.645821	0.000000	0.000000	0.000000	0.593316	1.346067	-0.069200	-0.182136	-0.033751	0.135310	-0.051409
3.366667	-0.060939	0.403062	1.742765	-0.269610	-0.165253	-0.055361	0.094822	-0.154703	1.879758	-0.015596	-1.969854	0.705079	0.290560	0.670235	0.000000	0.000000	0.076294	0.288140	-0.260122	0.271264	0.304527	-0.027648	0.000000	0.000000
3.367708	-0.213527	0.479355	-0.393466	0.316175	-0.115204	0.095319	0.000000	0.000000	1.841611	-0.015596	-1.568307	-0.178325	0.432713	0.650399	0.000000	0.000000	0.038147	0.326287	-0.661669	-0.453924	0.253938	-0.103942	0.000000	0.000000
3.368750	-0.366115	0.479355	-0.088290	-0.103442	0.041656	0.095319	0.000000	0.000000	2.070493	-0.053743	-2.772948	-0.256231	0.495319	0.688546	0.000000	0.000000	0.114441	0.364434	0.141425	-0.135090	0.258745	-0.047484	-1.829552	-0.955201
3.369792	-0.442409	0.479355	0.216886	-0.187366	-0.013428	0.059080	0.061912	-0.863891	1.765317	-0.206331	0.439428	0.395858	0.186979	0.688546	-0.425504	0.900847	0.038147	0.326287	-0.260122	0.429480	0.109381	-0.045958	0.000000	0.000000
3.370833	0.091649	0.937119	0.522061	-0.281360	-0.161896	0.026655	0.310109	-0.538940	1.917905	-0.168184	0.439428	0.393454	0.292963	0.647347	-0.666691	0.895378	0.076294	0.097405	0.944520	-0.439504	0.159970	-0.050536	-0.169367	-0.465321
3.371875	-0.213527	0.631943	-0.698642	0.396741	0.045013	0.026655	0.000000	0.000000	1.956052	-0.053743	-2.371401	0.305935	0.343552	0.690071	0.000000	0.000000	0.152588	0.288140	0.944519	-0.130283	0.068406	-0.018492	-0.072424	-0.137936
3.372917	-0.137233	0.631943	1.437589	-0.526416	0.206909	-0.005770	-0.143928	-0.366180	1.956052	-0.244478	-2.772948	0.077023	0.391737	0.645821	0.000000	0.000000	-0.038147	0.211846	2.149161	-0.366405	0.104575	-0.074950	-0.048658	-0.170487
3.373958	-0.060939	0.479355	0.827237	-0.187366	-0.005035	0.026655	0.006087	-0.226496	1.879758	-0.206331	-2.371401	0.154929	0.531488	0.635140	0.000000	0.000000	0.152588	0.249993	2.550708	0.032739	0.164777	-0.047484	-0.064600	0.012835
3.375000	0.244237	0.937119	-0.698642	0.054334	-0.158539	0.080061	0.000000	0.000000	1.803464	-0.091890	-3.174495	0.629576	0.237567	0.633614	0.000000	0.000000	0.038147	0.211846	2.149161	0.115452	0.013010	-0.093260	-0.006054	0.053719
3.376042	0.473118	0.631943	-0.088290	0.228894	0.166931	0.005674	0.000000	0.000000	1.879758	0.022551	-1.568307	-0.020109	-0.046740	0.650399	0.000000	0.000000	-0.038147	0.478875	0.944519	-0.624156	0.249132	-0.033751	-0.263766	-0.660818
3.377083	0.015355	0.708237	1.132413	0.227216	0.050049	0.060987	-0.044197	0.200647	1.917905	-0.168184	0.037881	-0.008093	0.244777	0.644295	-6.461719	-0.213637	-0.038147	0.364434	-0.260122	-0.054780	0.104575	-0.056639	0.000000	0.000000
3.378125	0.167943	0.784531	-0.088290	-0.110156	0.160217	-0.051546	0.000000	0.000000	1.765317	-0.015596	-1.568307	0.303532	0.235164	0.571053	0.000000	0.000000	0.114441	0.326287	1.747614	-0.132686	0.066002	-0.027648	-0.037767	-0.075924
3.379167	0.167943	0.708237	-0.698642	-0.276324	-0.160217	-0.007677	0.000000	0.000000	1.956052	-0.130037	-1.166760	0.069813	0.295366	0.641243	0.000000	0.000000	0.228882	0.288140	-0.661669	0.672811	-0.023159	-0.033751	0.000000	0.000000
3.380208	0.091649	0.784531	-0.698642	-0.110156	-0.055084	0.080061	0.000000	0.000000	2.032346	-0.130037	-1.969854	0.230432	0.300173	0.650399	0.000000	0.000000	0.076294	0.402581	0.944519	0.023126	-0.225515	-0.044432	0.238761	0.024484
3.381250	0.015355	0.631943	0.522061	-0.274646	0.050049	0.059080	-0.095868	-0.526079	1.841611	-0.053743	-4.379137	0.065007	0.384528	0.673287	0.000000	0.000000	0.114441	0.478875	3.353802	-0.142299	0.355116	-0.076476	-0.105885	-0.042429
3.382292	0.091649	0.631943	-0.698642	-0.274646	-0.055084	0.083875	0.000000	0.000000	1.841611	-0.053743	-0.765213	0.145316	0.239971	0.673287	0.000000	0.000000	0.152588	0.478875	1.747614	0.018320	0.068406	-0.050536	-0.039142	0.010483
3.383333	0.091649	0.631943	1.437589	0.312818	0.211945	0.041914	-0.147431	0.217599	1.917905	-0.130037	0.439428	0.230432	0.100220	0.673287	-0.228070	0.524391	0.228882	0.402581	-1.866310	-0.057183	0.025026	-0.071898	0.000000	0.000000
3.384375	0.167943	0.708237	-0.088290	0.395062	0.053406	0.141096	0.000000	0.000000	1.917905	-0.053743	-1.568307	0.145316	0.148406	0.654976	0.000000	0.000000	0.114441	0.402581	-1.063216	0.103435	0.210559	-0.052062	0.000000	0.000000
3.385417	0.091649	0.555649	-0.698642	-0.272967	0.158539	0.097227	0.000000	0.000000	1.803464	-0.015596	-1.969854	0.062604	-0.003361	0.636666	0.000000	0.000000	0.228882	0.440728	2.149161	0.101032	-0.071345	-0.061217	0.033197	0.047010
3.386458	-0.289821	0.784531	-0.088290	0.393384	0.043335	-0.005770	0.000000	0.000000	1.956052	-0.091890	1.242522	0.067410	0.295366	0.670235	-0.237715	0.054253	0.152588	0.364434	-0.661669	-0.135090	-0.220708	-0.055113	0.000000	0.000000
3.387500	-0.060939	0.860825	0.827237	0.139936	-0.005035	0.108671	0.006087	0.169160	2.032346	-0.053743	-1.166760	0.065007	0.107430	0.647347	0.000000	0.000000	0.114441	0.402581	1.346067	-0.217802	-0.078555	-0.049010	0.058359	-0.161806
3.388542	-0.137233	0.403062	-0.698642	-0.269610	-0.166931	0.087690	0.000000	0.000000	1.841611	-0.244478	-0.765213	0.639189	0.336342	0.683968	0.000000	0.000000	0.000000	0.402581	0.141425	-0.298112	0.251535	-0.071898	-1.778572	-2.107908
3.389583	-0.213527	0.860825	-0.698642	0.056012	-0.168610	-0.028658	0.000000	0.000000	1.956052	-0.015596	0.037881	0.303532	0.247181	0.661080	-6.525153	8.012734	0.267029	0.326287	-1.464763	-0.132686	0.075615	-0.042906	0.000000	0.000000
3.390625	0.015355	0.860825	1.132413	-0.111835	-0.163574	-0.049639	0.144448	-0.098758	1.879758	-0.130037	-1.969854	0.230432	0.483302	0.699227	0.000000	0.000000	0.114441	0.326287	0.944520	-0.132686	-0.030369	-0.073424	0.032153	-0.140480
3.391667	0.091649	0.326768	-1.308993	0.403455	-0.055084	-0.083971	0.000000	0.000000	1.803464	-0.091890	-1.166760	0.228029	0.285753	0.624459	0.000000	0.000000	0.114441	0.249993	1.346067	-0.047570	-0.174926	-0.052062	0.129953	-0.035340
3.392708	-0.518703	0.784531	0.522061	-0.110156	0.145111	0.179243	-0.277958	-0.211002	1.841611	0.098845	-1.969854	0.697869	0.191785	0.658028	0.000000	0.000000	0.152588	0.173699	0.542972	0.439093	-0.172523	-0.053588	0.317737	0.808683
3.393750	-0.442409	0.784531	-0.698642	0.057691	-0.066834	-0.005770	0.000000	0.000000	1.803464	-0.130037	-2.772948	0.069813	0.189382	0.647347	0.000000	0.000000	0.076294	0.249993	0.542972	0.273667	0.015413	-0.071898	-0.028387	0.504017
3.394792	-0.213527	0.708237	-1.308993	-0.108478	0.045013	0.276518	0.000000	0.000000	1.956052	-0.015596	-0.765213	0.303532	0.343552	0.654976	0.000000	0.000000	0.190735	0.326287	0.141425	0.349170	-0.025562	-0.024596	0.180749	2.468937
3.395833	-0.137233	0.555649	-1.003817	0.146649	0.100098	0.171613	0.000000	0.000000	2.032346	-0.206331	0.439428	-0.085999	0.396544	0.659554	-0.902409	-0.195706	0.114441	0.364434	1.346067	-0.376018	0.114188	-0.050536	-0.084831	-0.279346
3.396875	0.091649	0.708237	-1.003817	-0.024554	-0.001678	-0.001955	0.000000	0.000000	1.917905	-0.282625	-3.977590	0.480973	0.244777	0.618355	0.000000	0.000000	0.114441	0.249993	-2.267857	-0.449117	0.066002	-0.049010	0.000000	0.000000
3.397917	0.091649	0.860825	-1.003817	-0.195758	-0.215302	0.104856	0.000000	0.000000	1.879758	-0.206331	-0.363666	-0.246618	0.097817	0.647347	0.000000	0.000000	0.190735	0.364434	1.346067	-0.215399	0.408108	-0.059691	-0.303186	-0.160021
3.398958	0.091649	0.555649	-1.919345	-0.608661	0.051727	0.123930	0.000000	0.000000	1.765317	-0.091890	-0.363666	0.388648	0.090607	0.677864	0.000000	0.000000	0.114441	0.402581	0.141425	0.023126	-0.223112	-0.073424	1.577593	0.163521
3.400000	0.320530	0.631943	-0.698642	0.900281	0.163574	0.047636	0.000000	0.000000	1.803464	-0.091890	0.840975	0.308338	0.044825	0.654976	-0.053301	0.366644	0.190735	0.288140	0.542972	0.110645	0.311737	-0.068846	-0.574131	0.203777
3.401042	-0.060939	0.860825	-0.393466	-0.027911	0.208588	0.055265	0.000000	0.000000	2.032346	-0.091890	-1.969854	0.067410	0.396544	0.621407	0.000000	0.000000	0.190735	0.402581	0.542972	0.264054	0.118994	-0.079527	-0.219154	0.486313
3.402083	0.015355	0.784531	0.522061	0.225537	0.156860	0.184965	-0.300463	0.432013	1.956052	-0.015596	-1.969854	0.062604	0.295366	0.670235	0.000000	0.000000	0.038147	0.555169	2.149161	-0.227415	0.013010	-0.045958	-0.006054	-0.105816
3.403125	0.015355	1.089707	-0.393466	-0.200793	-0.003357	0.047636	0.000000	0.000000	1.879758	-0.244478	-1.568307	0.478570	0.435117	0.639717	0.000000	0.000000	0.114441	0.478875	2.149161	0.419867	0.017817	-0.039855	-0.008290	0.195363
3.404167	-0.137233	0.860825	0.216886	-0.195758	-0.113525	0.171613	0.523434	-0.902585	1.917905	-0.244478	1.242523	0.077023	0.100220	0.641243	-0.080659	0.061989	0.152588	0.517022	0.542972	0.256845	0.116591	-0.079527	-0.214728	0.473034
3.405208	0.091649	0.174180	-0.088290	0.071118	-0.161896	0.083875	0.000000	0.000000	2.032346	-0.091890	0.439428	0.388648	0.396544	0.651925	-0.902409	0.884440	0.381470	0.364434	-2.267857	0.346767	-0.013546	-0.073424	0.000000	0.000000
3.406250	-0.213527	1.013413	0.522061	-0.450885	0.045013	-0.013399	-0.086222	-0.863662	2.070493	-0.130037	-0.765213	0.310742	0.350762	0.648873	0.000000	0.000000	0.152588	0.402581	-0.661669	-0.137493	0.164777	-0.047484	0.000000	0.000000
3.407292	-0.137233	0.708237	-0.393466	-0.360248	-0.006714	0.045728	0.000000	0.000000	1.956052	-0.015596	-2.371401	0.303532	0.343552	0.676339	0.000000	0.000000	0.114441	0.364434	2.149161	0.105839	0.210559	-0.087157	-0.097973	0.049247
3.408333	-0.060939	0.784531	0.827237	-0.194079	-0.111847	0.080061	0.135205	-0.234612	2.032346	-0.130037	0.037881	-0.010496	0.059244	0.632088	-1.563948	-0.277078	0.114441	0.326287	2.550708	-0.614543	0.066002	-0.045958	-0.025876	-0.240930
3.409375	-0.289821	0.250474	-1.614169	-0.182330	-0.010071	0.186872	0.000000	0.000000	1.879758	0.098845	-1.969854	0.376631	0.194188	0.647347	0.000000	0.000000	0.305176	0.402581	1.747614	-0.458731	0.078019	-0.044432	-0.044643	-0.262490
3.410417	0.167943	0.555649	-0.088290	-0.272967	0.053406	0.144910	0.000000	0.000000	1.879758	-0.130037	-1.166760	0.551670	0.290560	0.656502	0.000000	0.000000	0.228882	0.364434	-0.661669	-0.135090	0.073212	-0.036803	0.000000	0.000000
3.411458	0.015355	0.403062	0.216886	0.821393	-0.110168	0.060987	0.507956	3.787216	1.879758	-0.015596	-0.765213	-0.178325	0.146003	0.670235	0.000000	0.000000	0.152588	0.326287	1.346067	-0.373615	0.212963	-0.065795	-0.158211	-0.277560
3.412500	0.091649	0.784531	1.742765	0.393384	-0.161896	0.041914	0.092896	0.225724	1.917905	-0.168184	-0.765213	-0.008093	0.533891	0.668709	0.000000	0.000000	0.114441	0.440728	0.944519	0.181342	0.162374	-0.041381	-0.171911	0.191994
3.413542	-0.442409	0.860825	-0.088290	0.223859	0.253601	0.228834	0.000000	0.000000	1.727170	-0.168184	-2.772948	0.072217	0.088204	0.630562	0.000000	0.000000	0.038147	0.402581	0.141425	-0.298112	-0.035175	-0.036803	0.248721	-2.107909
3.414583	0.167943	0.708237	0.827237	0.143292	-0.000000	0.076246	0.000000	0.173218	1.956052	0.098845	1.644070	0.135703	0.247180	0.632088	-0.150347	0.082541	-0.038147	0.249993	2.149161	-0.208189	-0.184539	-0.070372	0.085866	-0.096870
3.415625	0.015355	0.784531	-0.393466	-0.361926	-0.110168	0.158262	0.000000	0.000000	1.841611	-0.091890	-0.363666	0.388648	0.384528	0.647347	0.000000	0.000000	0.152588	0.364434	1.346067	0.105839	-0.076151	-0.055113	0.056573	0.078628
3.416667	0.320530	0.784531	0.522061	0.057691	-0.156860	0.184965	0.300463	0.110505	1.803464	-0.244478	-0.363666	-0.083596	0.093011	0.615303	0.000000	0.000000	0.114441	0.326287	2.149161	-0.052377	-0.271297	-0.082579	0.126234	-0.024371
3.417708	0.244237	0.555649	0.216886	-0.356891	0.428925	0.081968	-1.977653	-1.645524	1.841611	-0.206331	-1.969854	0.074620	0.288156	0.673287	0.000000	0.000000	0.038147	0.288140	0.141425	-0.130283	-0.035175	-0.026122	0.248721	-0.921214
3.418750	0.091649	0.784531	-0.698642	0.057691	0.158539	0.068617	0.000000	0.000000	2.032346	-0.130037	-1.568307	0.150123	0.541101	0.632088	0.000000	0.000000	0.152588	0.517022	2.149161	-0.385631	0.020220	-0.079527	-0.009408	-0.179433
3.419792	0.015355	0.860825	-1.308993	0.223859	-0.056763	0.049543	0.000000	0.000000	1.803464	-0.091890	-1.969854	0.709885	0.478496	0.673287	0.000000	0.000000	0.038147	0.402581	0.944520	-0.298112	-0.035176	-0.061217	0.037242	-0.315623
3.420833	0.167943	1.089707	-0.393466	-0.032947	0.213623	0.131559	0.000000	0.000000	1.727170	-0.130037	-1.568307	0.310742	0.136390	0.665657	0.000000	0.000000	0.114441	0.440728	0.944519	-0.300515	-0.030369	-0.087157	0.032153	-0.318167
3.421875	-0.289821	0.479355	0.216886	-0.187366	0.203552	0.074339	-0.938523	-0.863891	1.765317	-0.130037	-3.576042	0.391051	0.476092	0.664132	0.000000	0.000000	0.190735	0.440728	1.747614	0.020723	-0.025562	-0.056639	0.014627	0.011858
3.422917	0.015355	0.555649	2.353116	0.230573	-0.163574	0.129652	0.069514	0.097986	1.994199	-0.053743	-2.772948	0.225626	0.297769	0.673287	0.000000	0.000000	0.228882	0.440728	0.944519	0.020723	0.169583	-0.055113	-0.179545	0.021940
3.423958	-0.137233	0.860825	0.216886	-0.195758	-0.006714	0.049543	0.030956	-0.902585	1.879758	-0.091890	-1.568307	0.629576	0.338745	0.645821	0.000000	0.000000	0.228882	0.440728	0.542972	-0.059587	-0.167716	-0.055113	0.308885	-0.109742
3.425000	0.244237	0.708237	0.216886	-0.360248	0.108490	0.028562	-0.500217	-1.661002	1.879758	-0.091890	-0.363666	0.228029	0.097817	0.621407	0.000000	0.000000	0.076294	0.326287	0.944519	-0.293305	0.159970	-0.050536	-0.169367	-0.310534
3.426042	-0.213527	0.631943	-0.698642	-0.274646	-0.061798	0.041914	0.000000	0.000000	1.841611	-0.168184	-0.363666	-0.088402	0.288156	0.659554	0.000000	0.000000	0.114441	0.402581	0.542972	0.424673	0.114188	-0.067320	-0.210302	0.782127
3.427083	0.167943	0.631943	-0.393466	-0.358569	-0.320435	0.200224	0.000000	0.000000	1.879758	-0.015596	-2.371401	0.303532	0.242374	0.676339	0.000000	0.000000	0.114441	0.402581	0.141425	0.183745	-0.030369	-0.036803	0.214735	1.299236
3.428125	0.320530	0.784531	-1.003817	0.141614	-0.103455	0.078153	0.000000	0.000000	1.956052	-0.015596	-1.568307	0.303532	0.054438	0.670235	0.000000	0.000000	0.038147	0.326287	0.141425	0.349170	0.253938	-0.018492	-1.795566	2.468938
3.429167	0.091649	0.708237	0.216886	-0.024554	-0.322113	0.001859	1.485174	-0.113213	1.689023	-0.091890	0.037881	0.468957	0.423100	0.656502	-11.169138	12.379683	0.152588	0.288140	1.346067	-0.049974	0.020220	-0.100890	-0.015021	-0.037126
3.430208	0.015355	0.784531	0.522061	-0.110156	0.050049	0.036192	-0.095868	-0.211002	1.994199	0.060698	0.840975	0.459344	0.056841	0.653450	-0.067590	0.546204	0.000000	0.249993	1.346067	-0.208189	0.010607	-0.041381	-0.007880	-0.154665
3.431250	-0.060939	0.708237	-1.614169	-0.024554	-0.111847	0.028562	0.000000	0.000000	1.956052	0.060698	-1.969854	0.539654	0.102624	0.685494	0.000000	0.000000	0.114441	0.326287	4.156896	-0.132686	0.066002	-0.024596	-0.015878	-0.031920
3.432292	-0.060939	0.555649	1.132413	-0.105121	-0.058441	0.001859	0.051608	-0.092829	1.956052	-0.206331	-2.371401	0.154929	0.247181	0.650399	0.000000	0.000000	0.267029	0.211846	1.747614	-0.767952	0.075615	-0.035277	-0.043268	-0.439429
3.433333	0.091649	0.784531	1.437589	-0.026233	-0.108490	-0.026751	0.075467	-0.018248	2.070493	0.022551	-0.363666	1.023913	0.013462	0.642769	0.000000	0.000000	0.152588	0.288140	-0.661669	0.030336	-0.124337	-0.061217	0.000000	0.000000
3.434375	0.167943	0.631943	-1.614169	0.480664	0.106812	0.173521	0.000000	0.000000	1.994199	-0.053743	-0.765213	0.305935	0.249584	0.648873	0.000000	0.000000	0.190735	0.478875	1.346067	-0.704465	0.215366	-0.024596	-0.159996	-0.523351
3.435417	-0.137233	0.631943	1.437589	0.480664	0.206909	0.036192	-0.143928	0.334355	1.803464	-0.206331	-3.977589	0.154929	0.333939	0.641243	0.000000	0.000000	0.152588	0.249993	0.944519	0.193358	0.357519	-0.071898	-0.378520	0.204716
3.436458	0.091649	0.937119	-1.003817	-0.533130	-0.215302	0.057172	0.000000	0.000000	1.917905	-0.015596	-2.772948	0.062604	0.100220	0.644295	0.000000	0.000000	0.152588	0.211846	1.346067	-0.366405	0.116591	-0.061217	-0.086616	-0.272204
3.437500	0.015355	0.784531	-0.393466	0.141614	0.210266	0.078153	0.000000	0.000000	1.727170	-0.091890	-2.371401	0.468957	0.521875	0.648873	0.000000	0.000000	0.190735	0.326287	2.149161	-0.212996	0.118994	-0.030699	-0.055368	-0.099106
3.438542	-0.137233	0.479355	0.827237	-0.187366	0.206909	0.078153	-0.250121	-0.226496	1.956052	-0.206331	-0.765213	0.636786	0.150809	0.619881	0.000000	0.000000	0.114441	0.326287	-0.260122	-0.052377	0.017817	-0.088683	0.000000	0.000000
3.439583	-0.518703	0.479355	-0.698642	0.232251	0.038300	0.194502	0.000000	0.000000	1.841611	-0.130037	0.840975	0.471360	0.047228	0.642769	-0.056159	0.560493	-0.076294	0.326287	1.747614	-0.132686	0.053986	-0.081053	-0.030891	-0.075924
3.440625	-0.213527	0.708237	0.216886	-0.024554	-0.008392	0.181150	0.038695	-0.113213	2.032346	-0.320772	-1.969854	0.403067	0.300173	0.651925	0.000000	0.000000	-0.038147	0.364434	1.747614	0.025529	0.152761	-0.050536	-0.087411	0.014608
3.441667	-0.060939	0.708237	-0.393466	0.311139	0.208588	0.059080	0.000000	0.000000	1.765317	-0.091890	-0.363666	0.228029	0.283350	0.653450	0.000000	0.000000	0.076294	0.364434	2.550708	0.186148	-0.129144	-0.045958	0.050630	0.072979
3.442708	0.091649	0.784531	-0.698642	0.057691	0.158539	0.125837	0.000000	0.000000	1.879758	-0.015596	-1.969854	0.383841	0.386931	0.639717	0.000000	0.000000	0.114441	0.288140	0.542972	0.271264	0.210559	-0.084105	-0.387790	0.499591
3.443750	-0.060939	0.937119	-1.003817	-0.029590	0.101776	0.041914	0.000000	0.000000	1.765317	-0.206331	-3.174495	0.154929	0.235164	0.658028	0.000000	0.000000	0.114441	0.364434	2.550708	-0.135090	0.258745	-0.084105	-0.101440	-0.052962
3.444792	-0.137233	0.326768	0.827237	0.487378	0.100098	0.215482	-0.121002	0.589164	1.879758	-0.130037	-0.363666	0.391051	0.290560	0.687020	0.000000	0.000000	0.190735	0.402581	-0.661669	-0.458730	0.070809	-0.024596	0.000000	0.000000
3.445833	-0.366115	0.631943	0.827237	-0.358569	-0.011749	0.099134	0.014203	-0.433454	1.956052	-0.091890	-1.166760	0.388648	0.102624	0.685494	0.000000	0.000000	0.190735	0.288140	-2.669404	0.431883	0.118994	-0.044432	0.000000	0.000000
3.446875	-0.289821	0.631943	0.216886	0.312818	-0.116882	-0.032473	0.538912	1.442316	1.956052	-0.168184	-2.772948	0.232835	0.198995	0.667183	0.000000	0.000000	0.228882	0.249993	0.141425	0.032739	-0.215902	-0.065795	1.526613	0.231494
3.447917	-0.137233	0.784531	-2.224521	0.477307	-0.220337	0.104856	0.000000	0.000000	1.917905	-0.015596	0.840975	0.142913	0.630262	0.668709	-0.749442	0.169937	0.267029	0.211846	0.141425	0.035142	0.075615	-0.035277	-0.534666	0.248487
3.448958	0.091649	0.784531	-0.393466	-0.026233	-0.001678	0.125837	0.000000	0.000000	1.956052	-0.130037	0.037881	0.471360	0.343552	0.641243	-9.069191	12.443125	0.000000	0.249993	-0.260122	0.113048	0.010607	-0.038329	0.000000	0.000000
3.450000	-0.060939	1.013413	-0.088290	0.052655	-0.165253	0.028562	0.000000	0.000000	1.917905	-0.168184	0.439428	0.232835	0.292963	0.644295	-0.666691	0.529860	0.152588	0.173699	1.346067	-0.042764	0.116591	-0.068846	-0.086616	-0.031769
3.451042	-0.213527	0.631943	0.216886	0.144971	-0.222015	0.083875	1.023652	0.668421	1.803464	0.022551	-1.969854	0.060200	0.285753	0.641243	0.000000	0.000000	0.114441	0.173699	0.542972	-0.042764	0.017817	-0.070372	-0.032813	-0.078759
3.452083	0.015355	0.631943	-0.393466	-0.190722	0.103455	-0.021029	0.000000	0.000000	1.803464	-0.015596	-0.765213	0.303532	0.237567	0.645821	0.000000	0.000000	0.076294	0.211846	2.952255	-0.205786	0.111785	-0.058165	-0.037864	-0.069705
3.453125	-0.060939	1.013413	0.216886	0.136579	-0.325470	0.123930	1.500652	0.629726	1.879758	-0.053743	-3.576043	0.225626	0.097817	0.641243	0.000000	0.000000	0.076294	0.402581	1.747614	0.183745	-0.129144	-0.071898	0.073897	0.105140
3.454167	-0.137233	0.937119	-1.614169	0.306104	0.100098	0.009489	0.000000	0.000000	1.994199	-0.053743	-0.765213	0.466554	0.153212	0.624459	0.000000	0.000000	0.190735	0.211846	1.346067	-0.205786	0.118995	-0.090209	-0.088402	-0.152879
3.455208	-0.060939	0.479355	0.216886	-0.187366	-0.005035	0.041914	0.023217	-0.863891	1.879758	0.022551	-1.969854	0.542057	0.386931	0.616829	0.000000	0.000000	0.190735	0.288140	2.550708	-0.451521	0.070809	-0.056639	-0.027760	-0.177018
3.456250	0.167943	0.860825	0.522061	0.223859	0.373840	0.118208	-0.716085	0.428798	1.879758	-0.091890	0.840975	0.629576	0.242374	0.676339	-0.288206	0.748626	0.152588	0.364434	0.141425	0.025529	0.164777	-0.049010	-1.165116	0.180514
3.457292	0.091649	0.937119	-0.088290	0.222180	0.051727	0.083875	0.000000	0.000000	1.956052	0.060698	-2.371401	0.459344	-0.041933	0.670235	0.000000	0.000000	0.228882	0.364434	-0.260122	-0.054780	-0.360459	-0.064269	0.000000	0.000000
3.458333	0.015355	0.784531	-0.088290	0.225537	0.156860	0.062894	0.000000	0.000000	1.879758	-0.015596	-1.969854	0.223222	0.001446	0.679390	0.000000	0.000000	0.152588	0.593316	3.755349	0.252038	0.212963	-0.058165	-0.056709	0.067114
