BioWare Version 5.0.3.0 Export
Device:	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	UniHalleKlein 9286BA	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	TEZ Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11	Spowi Klein 9281B11
1.548958	-77.490658	37.441614	371.433468	-44.314482	-33.564523	-10.491209	0.090365	-0.119307	-0.889376	-0.191695	0.184358	0.422716	0.187322	-0.147809	-1.016079	2.292910	0.099085	0.234879	0.987452	-0.062781	0.068368	0.085238	-0.069237	-0.063579
1.550000	-77.643246	38.204555	371.128292	-43.911650	-33.621286	-10.533170	0.090592	-0.118319	-0.965670	-0.039107	-3.028019	0.252484	0.086144	-0.102032	0.000000	0.000000	-0.053503	0.234879	0.184358	-0.223400	-0.037616	0.024203	0.204037	-1.211773
1.551042	-78.177303	38.586024	370.212765	-44.003966	-33.686441	-10.571317	0.090992	-0.118861	-1.003817	-0.191695	0.987452	0.262097	0.083741	-0.124921	-0.084805	0.265427	0.060938	0.349320	0.184358	-0.069991	-0.223149	0.027255	1.210410	-0.379647
1.552083	-78.482479	39.120082	373.264523	-43.847869	-33.372720	-10.447340	0.089408	-0.117471	-1.080111	-0.039107	-1.823378	0.493412	0.030749	-0.118817	0.000000	0.000000	-0.091650	0.349320	-1.421830	-0.230610	0.249095	0.076083	0.000000	0.000000
1.553125	-78.787655	39.577846	372.654171	-44.697173	-33.486246	-10.420637	0.089859	-0.119943	-0.927523	-0.306136	-3.028019	-0.051931	0.184919	-0.098981	0.000000	0.000000	0.099085	0.349320	0.987452	-0.391229	0.068368	0.034884	-0.069237	-0.396200
1.554167	-78.940243	40.188197	371.433468	-44.542754	-33.703226	-10.493116	0.090738	-0.119921	-1.003817	-0.077254	0.585905	0.335196	-0.060816	-0.132550	0.103799	0.572100	0.099085	0.425614	0.184358	-0.074797	0.068368	0.034884	-0.370846	-0.405718
1.555208	-79.321712	40.722255	371.433468	-44.050963	-33.711618	-10.474043	0.090761	-0.118597	-1.003817	-0.115401	-1.020284	0.176981	0.131927	-0.118817	0.000000	0.000000	0.022791	0.463761	1.388999	0.003109	0.015376	0.027255	-0.011070	0.002238
1.556250	-79.321712	41.485194	372.654171	-44.571288	-33.711618	-10.409193	0.090464	-0.119605	-1.003817	0.037187	-2.626472	0.167368	0.228298	-0.118817	0.000000	0.000000	0.022791	0.578202	0.184358	-0.084410	0.159933	0.047091	-0.867515	-0.457861
1.557292	-80.008358	42.248134	372.043819	-44.588072	-33.406290	-10.361509	0.089791	-0.119846	-0.851229	0.151628	-1.823378	0.320777	-0.051203	-0.083722	0.000000	0.000000	0.022791	0.311173	2.192093	0.012722	0.111748	0.057772	-0.050978	0.005804
1.558333	-80.466122	42.782191	374.790401	-44.515898	-33.790201	-10.348158	0.090158	-0.118775	-0.889376	-0.077254	-2.224925	-0.066351	0.090951	-0.140179	0.000000	0.000000	0.137232	0.311173	0.585905	-0.147897	0.311700	0.040988	-0.531998	-0.252425
1.559375	-80.542416	43.545131	373.264523	-44.616606	-33.738473	-10.399656	0.090388	-0.119531	-0.813082	0.037187	-1.020283	-0.153870	-0.048800	-0.092877	0.000000	0.000000	0.022791	0.425614	-0.217189	0.005512	0.015376	0.013522	0.000000	0.000000
1.560417	-80.847591	44.002894	374.485226	-44.626677	-33.745187	-10.334806	0.090111	-0.119168	-1.080111	-0.115401	-3.831113	0.096671	-0.017437	-0.103558	0.000000	0.000000	0.251673	0.425614	1.790546	-0.074797	0.077981	0.022677	-0.043552	-0.041773
1.561458	-80.923885	44.765834	374.790401	-44.727385	-33.586649	-10.134535	0.089614	-0.119340	-1.156405	-0.115401	-2.224925	-0.063947	-0.022243	-0.134076	0.000000	0.000000	0.099085	0.578202	1.790546	-0.245029	0.068368	0.022677	-0.038183	-0.136846
1.562500	-81.534237	45.452479	375.400753	-44.238951	-33.813699	-10.289030	0.090074	-0.117845	-0.889376	-0.115401	-1.020284	0.016362	-0.053606	-0.126447	0.000000	0.000000	0.175379	0.273026	-0.618736	0.256053	0.169546	0.086764	0.000000	0.000000
1.563542	-81.457943	46.215419	376.926632	-45.011046	-33.758615	-10.157423	0.089563	-0.119416	-1.156405	-0.153548	-2.626472	0.661241	0.315056	-0.098981	0.000000	0.000000	0.099085	0.234879	3.396735	0.097838	-0.028003	0.024203	0.008244	0.028803
1.564583	-81.992001	47.283534	374.485226	-45.034545	-34.197610	-10.155515	0.091319	-0.120257	-1.041964	-0.077254	-1.823378	0.174578	0.225895	-0.088300	0.000000	0.000000	0.060938	0.158586	4.601376	0.182954	-0.367706	0.050143	0.079912	0.039761
1.565625	-82.220882	47.970180	375.095577	-45.217498	-34.095834	-10.140257	0.090899	-0.120549	-1.156405	-0.039107	-1.823378	0.011555	0.122314	-0.134076	0.000000	0.000000	-0.015356	0.158586	0.585905	0.182954	-0.083398	0.044039	0.142341	0.312258
1.566667	-82.983822	48.199061	375.705929	-44.718993	-34.005807	-10.062055	0.090512	-0.119027	-0.927523	-0.039107	2.995187	0.011555	0.136733	-0.094403	-0.045651	0.003858	0.022791	0.158586	-0.217189	-0.138284	-0.080995	0.051669	0.000000	0.000000
1.567708	-83.288998	49.114589	375.400753	-45.494445	-34.172739	-9.962873	0.091030	-0.121189	-1.003817	0.037187	-1.421831	0.247677	-0.012630	-0.085248	0.000000	0.000000	0.022791	0.311173	0.987452	0.414269	-0.225552	0.048617	0.228418	0.419533
1.568750	-83.288998	49.877528	374.180050	-44.839842	-33.959116	-9.981947	0.090756	-0.119835	-0.965670	-0.077254	-2.224925	-0.226970	-0.106598	-0.112714	0.000000	0.000000	0.213526	0.158586	-0.217189	0.182954	0.220135	0.059298	0.000000	0.000000
1.569792	-83.746761	50.564174	378.452511	-45.358489	-34.075998	-9.831266	0.090040	-0.119853	-1.041964	0.037187	-1.823378	0.167368	-0.063219	-0.086774	0.000000	0.000000	-0.015356	0.234879	-1.421830	-0.223400	0.061159	0.028780	0.000000	0.000000
1.570833	-83.975643	51.403407	375.705929	-45.460875	-34.027628	-9.896116	0.090570	-0.121001	-1.080111	-0.039107	-1.421831	0.252484	-0.017437	-0.088300	0.000000	0.000000	0.060938	0.463761	0.184358	-0.077201	-0.223149	0.040988	1.210410	-0.418754
1.571875	-84.662289	52.318934	375.705929	-45.481017	-34.256357	-9.852247	0.091179	-0.121055	-0.927523	-0.000960	-1.020284	0.491009	0.040362	-0.120343	0.000000	0.000000	0.060938	0.234879	0.585905	-0.143090	-0.078592	0.053195	0.134137	-0.244221
1.572917	-84.204525	53.005580	376.011105	-45.076506	-33.872446	-9.800749	0.090084	-0.119881	-1.003817	-0.077254	0.585905	0.013959	0.517412	-0.111188	-0.883099	0.023824	-0.053503	0.311173	1.790546	-0.067588	-0.037616	0.036410	0.021008	-0.037747
1.573958	-84.433407	53.463343	376.926632	-45.170500	-33.824075	-9.714918	0.089736	-0.119839	-1.118258	0.151628	-1.421831	0.079849	-0.308954	-0.051678	0.000000	0.000000	0.099085	0.425614	2.593640	-0.074797	-0.028003	0.013522	0.010797	-0.028839
1.575000	-85.120052	54.302577	377.536983	-45.188964	-33.945993	-9.669141	0.089914	-0.119694	-1.003817	0.189775	-1.823378	0.478992	0.035555	-0.063885	0.000000	0.000000	0.137232	0.349320	1.790546	0.090628	0.070772	0.008944	-0.039525	0.050615
1.576042	-84.967464	55.218104	379.062862	-44.621642	-33.782419	-9.699659	0.089121	-0.117716	-1.118258	0.227922	0.184358	0.075042	-0.019840	-0.079144	0.107618	0.407046	0.137232	0.540055	0.184358	-0.082007	-0.025600	0.037936	0.138858	-0.444826
1.577083	-85.501522	56.057338	378.452511	-45.479338	-34.435037	-9.512739	0.090989	-0.120172	-1.156405	0.227922	-1.823378	0.155351	0.025942	-0.092877	0.000000	0.000000	0.060938	0.540055	3.396735	0.078612	-0.126777	0.047091	0.037323	0.023143
1.578125	-85.577816	56.591395	377.231808	-45.826781	-34.009470	-9.512739	0.090155	-0.121482	-0.965670	0.189775	2.593640	-0.083174	-0.106598	-0.068463	0.041100	-0.032068	-0.091650	0.349320	1.388999	-0.310919	0.008166	0.048617	-0.005879	-0.223844
1.579167	-85.730404	57.659510	375.705929	-45.430663	-33.638986	-9.501295	0.089535	-0.120921	-1.156405	0.304216	-1.421831	0.230854	-0.118615	-0.047101	0.000000	0.000000	0.022791	0.387467	2.995188	0.168534	0.015376	0.036410	-0.005134	0.056268
1.580208	-85.882992	58.346156	376.011105	-45.361846	-34.016183	-9.407835	0.090466	-0.120640	-1.156405	0.456803	-1.421831	0.221241	0.074128	-0.065411	0.000000	0.000000	0.099085	0.387467	2.192093	0.168534	0.212925	0.033358	-0.097133	0.076883
1.581250	-85.959286	59.109095	377.842159	-45.042937	-34.017862	-9.417371	0.090032	-0.119211	-1.041964	0.380509	-0.217189	-0.014880	0.033152	-0.060834	0.000000	0.000000	0.137232	0.273026	-1.020283	-0.145494	0.311700	0.036410	0.000000	0.000000
1.582292	-86.340755	59.643153	377.231808	-45.558226	-33.705820	-9.196119	0.089350	-0.120770	-1.118258	0.533097	0.585905	0.457363	-0.068026	-0.045575	0.116104	0.780610	0.099085	0.540055	-0.217189	0.319540	0.020183	0.045565	0.000000	0.000000
1.583333	-86.722225	60.787562	377.842159	-45.415557	-33.821024	-9.329633	0.089511	-0.120197	-1.080111	0.533097	0.585905	-0.024493	-0.065623	-0.044049	0.112002	-0.041805	0.137232	0.082292	-0.618736	-0.213787	0.263514	0.037936	0.000000	0.000000
1.584375	-86.874813	61.397914	376.011105	-45.261138	-34.038004	-9.096937	0.090524	-0.120372	-1.041964	0.380509	-0.217189	-0.014880	0.129523	-0.033368	0.000000	0.000000	-0.015356	0.273026	2.593640	0.256053	-0.131584	0.045565	0.050733	0.098724
1.585417	-86.874813	62.160853	376.011105	-45.613616	-33.931192	-9.074049	0.090240	-0.121309	-1.270846	0.456803	-1.421831	0.221241	0.163289	-0.039471	0.000000	0.000000	-0.053503	0.387467	1.388999	0.007915	0.106941	0.030306	-0.076991	0.005699
1.586458	-87.103695	63.000087	374.180050	-44.960692	-33.829416	-8.890943	0.090409	-0.120158	-1.232699	0.609391	-0.618736	0.372247	0.069321	0.041400	0.000000	0.000000	0.099085	0.196733	-2.626472	0.019932	0.020183	0.019625	0.000000	0.000000
1.587500	-87.179989	63.610438	375.705929	-45.897277	-33.991312	-9.037809	0.090473	-0.122163	-1.194552	0.609391	-0.217189	0.291938	-0.072832	-0.005902	0.000000	0.000000	0.022791	0.158586	0.987452	0.102644	0.063562	0.048617	-0.064370	0.103949
1.588542	-87.103695	64.297084	375.095577	-45.408843	-33.776010	-8.843259	0.090046	-0.121059	-1.194552	0.647538	-2.626472	0.289534	0.216282	0.007831	0.000000	0.000000	0.022791	0.234879	0.184358	-0.062781	0.159933	0.039462	-0.867515	-0.340539
1.589583	-87.256283	65.060023	374.180050	-45.341704	-33.939584	-8.816557	0.090704	-0.121176	-1.308993	0.685685	0.184358	0.206822	-0.128228	0.016986	0.695538	1.121850	0.137232	0.158586	0.585905	0.504191	-0.073785	0.034884	0.125934	0.860534
1.590625	-87.179989	65.822963	375.705929	-45.778105	-33.777689	-8.856611	0.089905	-0.121846	-1.308993	0.800126	-1.020283	0.119303	-0.176413	0.021564	0.000000	0.000000	-0.091650	0.349320	2.593640	-0.230610	-0.040019	0.042513	0.015430	-0.088914
1.591667	-87.408871	66.433314	374.180050	-45.875457	-33.622507	-8.744077	0.089856	-0.122603	-1.270846	0.800126	-1.421831	0.360231	0.259661	0.020038	0.000000	0.000000	0.022791	0.196733	1.790546	-0.220997	0.063562	0.059298	-0.035499	-0.123424
1.592708	-87.256283	67.272548	373.569698	-45.054686	-33.939584	-8.578138	0.090852	-0.120606	-1.385287	1.067155	2.192093	-0.058139	-0.181220	-0.001324	0.082670	-0.026522	-0.015356	0.387467	2.593640	-0.233013	0.253901	0.062350	-0.097894	-0.089840
1.593750	-87.179989	67.577724	372.043819	-45.145323	-33.670877	-8.576231	0.090502	-0.121344	-1.232699	1.143449	-1.421831	0.338601	0.069321	0.029193	0.000000	0.000000	0.060938	0.349320	1.388999	-0.310919	-0.174963	0.048617	0.125963	-0.223844
1.594792	-87.866634	68.569545	374.180050	-45.251067	-33.525766	-8.473234	0.089598	-0.120934	-1.385287	1.410478	1.388999	0.080850	-0.181220	0.067340	0.130468	0.058208	0.213526	0.387467	-1.421830	0.248844	0.075578	0.022677	0.000000	0.000000
1.595833	-87.866634	69.256190	371.128292	-45.266173	-33.525766	-8.520918	0.090335	-0.121969	-1.461581	1.372331	-0.217189	0.083254	0.006716	0.081073	0.000000	0.000000	0.060938	0.349320	1.388999	0.010319	0.210522	0.048617	-0.151564	0.007429
1.596875	-87.866634	69.790248	372.348995	-45.277922	-33.632577	-8.469419	0.090325	-0.121601	-1.270846	1.524919	1.790546	0.314569	-0.222196	0.052081	0.124094	0.175683	0.099085	0.578202	0.585905	-0.325339	0.116554	0.034884	-0.198930	-0.555275
1.597917	-87.866634	70.324306	371.128292	-45.289672	-33.418954	-8.333997	0.090047	-0.122032	-1.537875	1.830094	1.388999	0.215033	-0.094462	0.087177	0.068007	0.154812	0.022791	0.349320	1.790546	0.090628	-0.032809	0.034884	0.018324	0.050615
1.598958	-87.866634	71.392421	370.517941	-45.313170	-33.312143	-8.311109	0.089907	-0.122297	-1.499728	1.906388	0.987452	0.129917	-0.236615	0.119220	0.239622	0.131568	0.022791	0.311173	0.585905	0.173341	0.015376	-0.000211	-0.026244	0.295851
1.600000	-87.714046	71.697597	369.297237	-44.816344	-33.308786	-8.177595	0.090195	-0.121356	-1.690463	1.982682	3.798282	0.366039	-0.200446	0.197040	0.052773	0.096370	0.099085	0.234879	-0.217189	0.017528	0.116554	0.057772	0.000000	0.000000
1.601042	-88.171810	72.384242	368.992062	-45.418914	-33.372263	-8.068876	0.090442	-0.123089	-1.423434	2.135270	-1.421831	0.436736	0.153676	0.186359	0.000000	0.000000	0.175379	0.463761	0.184358	-0.077201	0.169546	0.051669	-0.919658	-0.418754
1.602083	-88.248104	73.147182	370.823116	-45.267852	-33.267129	-8.135633	0.089712	-0.122074	-1.537875	2.402299	-0.217189	0.660841	-0.094462	0.207721	0.000000	0.000000	0.175379	0.425614	1.790546	-0.396035	-0.312310	0.037936	0.174422	-0.221181
1.603125	-88.171810	73.681239	367.771358	-45.279601	-33.265451	-8.047895	0.090451	-0.123119	-1.652316	2.631181	0.987452	0.084256	-0.246228	0.248920	0.249357	0.085326	0.137232	0.349320	1.388999	0.492175	0.215329	-0.003263	-0.155024	0.354338
1.604167	-88.171810	74.139003	368.076534	-44.870055	-33.212045	-7.914381	0.090231	-0.121904	-1.652316	2.516740	-0.217189	0.171775	-0.198043	0.253497	0.000000	0.000000	0.251673	0.387467	0.184358	-0.072394	-0.018390	0.060824	0.099751	-0.392682
1.605208	-88.324398	74.749354	366.855831	-45.051329	-32.894968	-7.918195	0.089667	-0.122804	-1.690463	2.669328	-0.217189	0.483399	-0.200446	0.215350	0.000000	0.000000	0.137232	0.196733	1.388999	-0.301306	0.215329	0.021151	-0.155024	-0.216923
1.606250	-88.095516	75.436000	366.245480	-44.898589	-32.889932	-7.830457	0.089803	-0.122592	-1.995638	3.165238	2.995187	-0.190318	-0.316043	0.335895	0.105517	-0.063541	0.137232	0.158586	3.798282	-0.298903	-0.073785	0.016573	0.019426	-0.078694
1.607292	-88.324398	76.351527	365.940304	-44.834807	-32.948373	-7.782774	0.090038	-0.122519	-1.957491	3.279679	2.192093	0.444947	-0.217269	0.354205	0.099115	0.202978	0.175379	0.463761	2.593640	0.244037	0.265918	0.051669	-0.102527	0.094091
1.608333	-88.629574	77.038173	366.245480	-44.765990	-32.901681	-7.841901	0.089835	-0.122229	-2.033785	3.279679	2.995187	0.284328	-0.222075	0.329791	0.074144	0.094928	0.213526	0.196733	0.184358	0.260860	-0.117164	0.060824	0.635527	1.414964
1.609375	-88.858456	77.724817	365.635128	-44.613249	-32.799905	-7.742719	0.089707	-0.122016	-2.148226	3.661149	0.987452	0.501224	-0.373842	0.432025	0.378593	0.507593	0.060938	0.044145	0.585905	0.190163	0.017780	0.039462	-0.030345	0.324564
1.610417	-88.858456	78.182581	364.109249	-44.707244	-32.853311	-7.551985	0.090229	-0.122785	-2.491549	4.004472	2.995187	0.559904	-0.250914	0.483905	0.083773	0.186935	-0.167943	0.311173	0.987452	-0.067588	0.051546	0.025729	-0.052201	-0.068446
1.611458	-89.011044	78.258875	362.888546	-44.541075	-32.963480	-7.485227	0.090836	-0.122740	-2.377108	4.080766	2.995187	-0.087378	-0.340076	0.454913	0.113541	-0.029173	-0.015356	0.501908	-1.823378	0.000706	-0.083398	-0.003263	0.000000	0.000000
1.612500	-89.316219	79.479578	364.109249	-44.903624	-32.970193	-7.546262	0.090550	-0.123325	-2.300814	4.538530	2.995187	0.044402	-0.431641	0.534259	0.144111	0.014824	0.099085	0.196733	0.585905	0.019932	-0.268931	0.037936	0.459001	0.034018
1.613542	-89.468807	79.784754	361.667843	-44.910338	-32.759927	-7.450895	0.090580	-0.124176	-2.682284	4.500383	2.192093	0.849899	-0.552045	0.581561	0.251834	0.387711	0.060938	0.463761	0.585905	0.003109	0.114151	0.016573	-0.194828	0.005306
1.614583	-89.773983	80.013636	363.193722	-45.167144	-32.713235	-7.510023	0.090071	-0.124361	-2.758578	4.958146	4.199829	0.098276	-0.508666	0.593768	0.121116	0.023400	0.137232	0.311173	0.987452	-0.549444	-0.025600	0.044039	0.025925	-0.556426
1.615625	-89.621395	80.776575	362.583370	-44.176848	-33.030313	-7.319288	0.091097	-0.121839	-2.987460	5.377763	5.806017	0.874934	-0.715828	0.650226	0.123291	0.150694	0.213526	0.196733	1.388999	0.019932	0.220135	-0.024625	-0.158485	0.014350
1.616667	-89.621395	81.005457	359.226437	-44.601500	-32.763284	-7.309751	0.091205	-0.124160	-3.254489	5.835527	3.396734	0.043001	-0.250794	0.761615	0.073834	0.012659	-0.053503	0.311173	-1.823378	-0.469135	0.106941	0.027255	0.000000	0.000000
1.617708	-90.155453	81.768396	359.531612	-45.037902	-32.508005	-7.361250	0.090418	-0.125268	-3.254489	6.674760	5.002923	0.150748	-0.636279	0.844013	0.127182	0.030132	-0.015356	0.349320	0.585905	0.010319	-0.276141	-0.003263	0.471307	0.017611
1.618750	-90.689510	82.455042	358.005733	-44.297698	-32.252725	-7.330732	0.090090	-0.123735	-3.559664	6.903642	4.199828	0.618185	-0.366391	0.920306	0.087240	0.147193	0.060938	0.234879	-0.618736	0.097838	-0.030406	0.010470	0.000000	0.000000
1.619792	-90.689510	83.065393	358.310909	-44.562895	-32.412942	-7.262068	0.090460	-0.124369	-3.864840	7.170671	2.995188	0.521052	-0.819288	0.958453	0.273535	0.173963	0.213526	0.273026	1.790546	0.095435	0.268321	0.021151	-0.149854	0.053299
1.620833	-90.918392	83.217981	357.700558	-44.734099	-32.417978	-7.233457	0.090629	-0.125060	-3.979281	7.742875	5.002923	0.886551	-0.778312	1.077472	0.155572	0.177207	0.060938	0.234879	0.987452	0.097838	-0.030406	0.037936	0.030793	0.099081
1.621875	-90.918392	83.828333	356.174679	-44.663603	-32.471384	-7.096128	0.091167	-0.125398	-4.208163	8.620256	5.002923	0.831276	-0.503618	1.140033	0.100665	0.166158	0.060938	0.158586	1.388999	0.182954	0.210522	0.013522	-0.151564	0.131716
1.622917	-91.223568	84.133509	357.395382	-44.502471	-32.157663	-7.111387	0.089978	-0.124519	-4.627780	9.192460	6.207564	1.196774	-0.770982	1.243793	0.124200	0.192793	0.099085	0.234879	0.987452	-0.062781	0.068368	0.045565	-0.069237	-0.063579
1.623958	-91.528744	84.591272	356.479855	-43.925078	-32.431406	-7.145719	0.090977	-0.123219	-5.276278	10.298723	8.215299	0.886151	-1.052766	1.387225	0.128147	0.107866	0.022791	0.234879	2.995188	0.017528	-0.080995	0.060824	0.027042	0.005852
1.625000	-91.528744	85.735682	355.869503	-44.453795	-32.217782	-7.021742	0.090533	-0.124916	-5.428866	10.832780	8.616847	-0.191517	-0.917822	1.524555	0.106515	-0.022226	0.022791	0.234879	0.585905	-0.143090	0.111748	0.024203	-0.190726	-0.244221
1.626042	-91.833920	85.888269	355.259151	-44.624999	-32.224496	-6.834821	0.090707	-0.125613	-5.734042	11.595719	7.412206	0.322584	-1.177976	1.591693	0.158924	0.043521	0.137232	0.005998	-0.217189	0.031948	-0.266528	0.037936	0.000000	0.000000
1.627083	-91.986507	86.269739	356.479855	-44.465544	-32.227853	-6.905393	0.090406	-0.124735	-6.191806	12.663835	8.215300	0.415911	-1.303187	1.725971	0.158629	0.050626	0.137232	0.158586	0.184358	-0.057975	0.167143	0.037936	-0.906622	-0.314467
1.628125	-92.444271	86.880091	354.038448	-44.143279	-32.344736	-6.893949	0.091359	-0.124685	-6.687716	13.846391	10.624582	1.144504	-1.430800	1.939594	0.134669	0.107722	0.060938	0.273026	2.192093	-0.145494	0.017780	0.027255	-0.008111	-0.066372
1.629167	-92.444271	87.414148	352.512569	-44.406798	-32.184518	-6.842451	0.091300	-0.125972	-7.336215	15.257829	11.427676	1.055584	-1.760770	2.110492	0.154079	0.092371	0.060938	0.196733	0.987452	0.260860	0.065965	-0.000211	-0.066803	0.264175
1.630208	-92.978329	87.795618	354.648800	-44.331267	-32.142862	-6.686048	0.090633	-0.125000	-7.984714	15.830034	15.844694	0.939226	-1.560697	2.250873	0.098500	0.059277	-0.015356	0.158586	-1.020283	-0.138284	0.012973	0.071505	0.000000	0.000000
1.631250	-92.520565	88.482264	353.428097	-44.010680	-32.132791	-6.813841	0.090917	-0.124525	-8.480624	16.974443	14.238505	0.867128	-1.688311	2.392780	0.118574	0.060900	0.175379	0.082292	1.790546	-0.053168	-0.119568	0.033358	0.066777	-0.029694
1.632292	-92.673153	88.940027	350.986691	-44.020751	-32.242959	-6.691770	0.091864	-0.125420	-8.900241	18.271440	17.450883	0.946036	-1.714746	2.592670	0.098261	0.054211	-0.053503	0.044145	1.790546	0.109854	0.251498	0.004366	-0.140459	0.061352
1.633333	-93.436092	88.787439	350.681515	-44.269164	-32.099527	-6.626920	0.091535	-0.126238	-9.548739	19.263262	17.450882	0.883551	-2.141087	2.765094	0.122692	0.050631	-0.091650	0.311173	0.987452	0.414269	-0.329133	-0.001737	0.333315	0.419533
1.634375	-93.664974	89.474085	350.071163	-43.948577	-32.211374	-6.542997	0.092014	-0.125542	-10.082797	20.331377	16.647788	0.976879	-1.981990	2.871906	0.119054	0.058679	0.060938	0.311173	2.192093	0.173341	-0.078592	0.013522	0.035852	0.079075
1.635417	-93.817562	90.160730	350.376339	-43.879759	-31.947702	-6.682234	0.091181	-0.125236	-10.502414	21.246904	16.647789	1.240438	-2.008426	2.986347	0.120642	0.074511	0.060938	0.234879	-0.618736	-0.223400	0.065965	0.013522	0.000000	0.000000
1.636458	-93.664974	90.465906	349.765987	-44.054320	-31.730722	-6.560163	0.090720	-0.125954	-10.883883	21.857256	19.057072	1.523224	-2.514315	3.108417	0.131936	0.079930	-0.053503	0.044145	0.987452	-0.050765	-0.037616	0.053195	0.038094	-0.051410
1.637500	-93.817562	91.076258	349.155636	-43.899901	-31.840890	-6.590681	0.091194	-0.125732	-11.074618	22.505754	24.678730	1.000512	-2.622703	3.203022	0.106274	0.040541	-0.015356	0.463761	-0.618736	-0.077201	-0.035213	0.056246	0.000000	0.000000
1.638542	-93.893856	91.610315	348.240108	-44.163420	-32.216409	-6.365614	0.092512	-0.126819	-11.303500	22.849077	18.655523	1.380429	-2.685308	3.232013	0.143942	0.073996	0.137232	0.387467	-0.618736	-0.072394	0.070772	0.034884	0.000000	0.000000
1.639583	-93.970150	91.686609	346.409054	-43.493712	-31.897653	-6.457166	0.092081	-0.125556	-11.494235	22.772783	23.072540	1.947402	-2.938252	3.196918	0.127348	0.084403	0.099085	0.311173	-0.217189	0.333960	0.020183	0.057772	0.000000	0.000000
1.640625	-94.351620	92.144373	346.103878	-44.259093	-31.852640	-6.344633	0.092032	-0.127878	-11.646823	22.696489	24.678728	1.149114	-3.044237	3.230487	0.123355	0.046563	0.022791	0.311173	3.396735	0.093031	-0.129181	-0.003263	0.038031	0.027388
1.641667	-94.122738	92.907312	346.409054	-44.527648	-31.687387	-6.258802	0.091474	-0.128541	-11.379794	22.162432	27.489558	1.263069	-3.268342	3.134357	0.118894	0.045947	0.213526	0.387467	0.184358	0.248844	-0.117164	0.047091	0.635527	1.349785
1.642708	-94.351620	93.441368	346.714230	-43.784087	-31.745828	-6.308393	0.091562	-0.126283	-11.494235	21.895403	28.292653	1.601130	-3.275552	3.079425	0.115774	0.056592	0.251673	0.349320	-1.421830	0.090628	0.077981	0.010470	0.000000	0.000000
1.643750	-94.122738	94.204308	344.272823	-43.800871	-31.633981	-6.222563	0.091886	-0.127227	-11.303500	20.789141	29.497295	2.072371	-3.311721	2.969562	0.112272	0.070256	0.099085	0.425614	0.987452	-0.074797	0.164740	0.034884	-0.166833	-0.075748
1.644792	-94.427914	94.356895	344.272823	-43.972075	-31.747507	-6.195860	0.092216	-0.127725	-11.189059	19.797319	32.709670	2.295475	-3.304511	2.742206	0.101026	0.070177	0.251673	0.425614	1.790546	-0.235416	-0.114761	0.056246	0.064093	-0.131477
1.645833	-94.351620	94.509483	341.526241	-44.059355	-31.585611	-6.151991	0.092484	-0.129007	-11.341647	18.805498	32.709670	2.197341	-3.506867	2.617084	0.107212	0.067177	0.099085	0.387467	1.790546	-0.554251	-0.028003	0.069979	0.015639	-0.309543
1.646875	-94.885677	95.119835	341.831417	-43.653166	-31.543954	-6.008940	0.092279	-0.127704	-11.761264	18.385881	35.520500	2.143467	-4.063345	2.525531	0.114394	0.060345	0.175379	0.082292	1.790546	-0.053168	-0.023196	0.021151	0.012955	-0.029694
1.647917	-94.809383	95.653893	342.441769	-43.664916	-31.221841	-6.073790	0.091174	-0.127510	-12.600497	17.279619	37.929782	3.016256	-4.116217	2.404987	0.108522	0.079522	-0.053503	0.082292	-1.823377	0.187760	0.010570	0.008944	0.000000	0.000000
1.648958	-94.275326	96.264244	341.221066	-43.678343	-31.316904	-5.919294	0.091779	-0.128006	-13.439731	16.249650	39.134424	3.000834	-4.506388	2.278339	0.115152	0.076680	0.213526	0.082292	0.585905	-0.615334	-0.068979	0.031832	0.117730	-1.050228
1.650000	-94.809383	96.950890	340.610714	-43.357756	-31.328653	-5.873518	0.091978	-0.127294	-13.935641	15.601152	43.551443	3.282618	-4.778559	2.208148	0.109722	0.075373	0.137232	-0.261031	1.790546	-0.192158	-0.218342	0.042513	0.121942	-0.107318
1.651042	-94.504208	97.103477	339.390011	-43.696806	-31.215127	-5.877333	0.091974	-0.128751	-14.965610	14.533037	44.756082	3.430219	-4.988004	2.075397	0.111449	0.076643	-0.282384	-0.108443	0.184358	0.119467	0.044336	0.022677	-0.240488	0.648017
1.652083	-94.351620	97.790123	337.253780	-43.627989	-31.265176	-5.757170	0.092705	-0.129362	-15.728549	13.579362	47.968459	3.490300	-5.036069	1.994525	0.104987	0.072762	-0.091650	-0.108443	-1.823378	-0.442699	0.297280	-0.003263	0.000000	0.000000
1.653125	-94.046444	97.942711	339.390011	-43.547423	-31.311868	-5.661802	0.092259	-0.128311	-16.491488	12.663835	51.582383	3.949526	-5.421434	1.866351	0.105102	0.076567	-0.282384	-0.222884	-1.823378	-0.274870	0.092521	0.030306	0.000000	0.000000
